gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
CCNF	0.4719930029386	9.22125016359334	3.4006117361397	0.000714635644608795	0.00122382867618582	-3.01413197842196
CCNG1	-0.556764648101597	9.54965431528357	-2.10306750628221	0.000268738165560207	0.000480630232857507	8.38589317410248
CCNG2	0.353473800442635	6.32940919354422	6.71165352132788	8.93559802791991e-07	1.94964158907348e-06	14.4811302966842
CCNH	1.15558424306461	6.53983804982313	17.2748747456574	1.66538371012757e-47	8.91714510819161e-47	113.955624036905
CCNI	2.80315506257076	9.48105543759945	8.95091391398924	3.879864321757e-18	1.31514137449085e-17	29.0183463997083
CCNI2	0.349936525589013	6.14084333711117	7.6722474782402	6.40889680619958e-14	1.94175568096555e-13	19.4284276840903
CCNJ	0.684265976868786	6.64426525985404	5.27507758478507	1.82426928549843e-07	4.15268098741793e-07	4.88257566056401
CCNJL	-0.0841511361802949	7.68118690207603	-0.782114612184193	0.434439601775667	0.472090531716274	-8.44556138565511
CCNK	3.5332485421779	6.40191646602982	63.3800564584351	2.44223507880531e-276	8.53121448821467e-275	622.994210292094
CCNL1	1.01637561853444	6.59668958119549	23.1252197835189	0.0576506216710848	0.0770790484486163	234.109780238822
CCNL2	0.54601390368585	6.38860475699608	10.4663644618127	0.101422991154852	0.129338977039849	67.1651699547356
CCNO	-0.230886583268131	6.67563689849925	-4.36902387206253	1.45817018611629e-05	2.91243655097959e-05	0.663977964382818
CCNT1	0.68173647571856	6.23732067978557	13.0816312713459	8.75606001943645e-35	3.98840506830966e-34	67.0841366099037
CCNT2	-1.67808114840584	8.60969186310323	-2.1985791794703	0.000391928054070533	0.000689344577392427	96.9832228743991
CCNY	1.00534675762811	6.72426895798114	18.9525232239208	6.9303409816608e-19	2.39105157805945e-18	208.399480239956
CCNYL1	2.02849146638074	6.22016808103578	40.9994973039349	6.8064963701525e-169	9.81476103370264e-168	401.645282328642
CCNYL2	-0.297037831155061	6.60183801072088	-5.03908383594375	3.07694468599028e-05	5.98206767951973e-05	4.16158212837875
CCNYL3	-3.33474960961122	9.67127415141679	-19.8509225356556	0.014440868638764	0.0213127115033221	177.869788896826
CCPG1	0.143898524520738	6.43857606152013	2.94356386227553	0.0620188989694353	0.0824235560210496	-3.49786158795018
CCR1	0.134750591659454	6.28912351187377	2.94261527187566	0.00337359708488617	0.00538394066709908	-4.44579027319817
CCR10	0.187985702146567	6.33323149018222	3.79230516246073	0.000163544977985056	0.000298683822357274	-1.63187014939289
CCR2	-1.10307418274237	7.45201917849653	-8.88492812999353	0.0588006173578218	0.0785029044604112	53.8327122273499
CCR3	-0.726761146618816	6.80837811488303	-6.56311773163011	0.00033650775429431	0.000595858506144505	16.1423847344601
CCR4	-0.220584514574469	6.46937651780146	-3.26710258238004	0.00114525502149382	0.00192023870095716	-3.45213239816427
CCR5	-3.85768907161193	10.1022712104492	-14.0795079120341	2.61520474115529e-09	6.58402903417643e-09	91.2675446272961
CCR6	2.27807000970699	6.48291732209301	26.1377712932738	0.147918776543105	0.18164629817376	238.673442476359
CCR7	-0.197759890504234	6.37114443523017	-4.73387430941902	2.71972933445867e-06	5.74374866657195e-06	2.27401930633895
CCR8	-0.263792882443004	6.79674049205029	-4.117058791817	4.34571959971737e-05	8.33754457124321e-05	-0.376916565230495
CCR9	-2.55328282766166	8.86911069853193	-11.2968090413547	7.41444235653258e-25	2.90368874890129e-24	49.5630857315441
CCRK	0.739420224710385	6.31845391102105	13.5360935774823	1.35794490148861e-12	3.93142802764891e-12	80.7349730405363
CCRL1	-0.173777869401968	6.499681432924	-1.79765476724839	0.247702616586059	0.287420892760612	0.518141477834243
CCRL2	-0.776580556625381	7.21903987180518	-1.62500772950587	0.104658549969627	0.133075153380201	-7.4323370330576
CCRN4L	-2.60050185422085	11.138757624273	-2.93760832559188	0.00342779988314069	0.00546821512770239	-4.46033230321357
CCS	0.570196064414616	6.99531588050791	11.9438954547744	0.15158703024969	0.185630323221012	85.2303147738961
CCT2	5.07442435172163	6.64499473447272	68.4279961182543	9.94030198027819e-295	4.18079761409445e-293	665.31518256729
CCT3	3.76272952018225	6.50835408834121	69.2437685005494	6.72424451501971e-277	2.35416176126958e-275	670.421987548463
CCT4	1.62386775049952	6.28953380792027	33.4054916191076	7.79977587918454e-142	9.31395493134026e-141	313.304598537389
CCT5	1.06277310420604	6.45107662564315	22.5819189064607	2.81771128624682e-83	2.13106843937383e-82	178.509829679383
CCT6A	3.3191233276538	6.34002985076471	64.4039998322847	7.15565401402329e-250	1.93790201275199e-248	628.737036724429
CCT6B	-3.26027687217823	10.2556169962262	-6.66105101501606	5.90923264732124e-11	1.60353248264626e-10	12.7187336717548
CCT6P1	0.928821945067002	6.53225374211147	12.0330973098265	0.148046108660444	0.181788414796079	153.796730696423
CCT7	2.82063282301738	8.11980425275149	17.8643046461423	7.6041900726536e-05	0.000142924654631713	148.778418282311
CCT8	5.4226754051501	6.5687877374627	96.2743707311018	0	0	862.006245938136
CCT8L1	-0.368034118752838	6.66531173025045	-6.61500963279628	7.91259578445481e-11	2.13496319908815e-10	12.4326189503183
CCT8L2	-4.93524280972984	11.2550081798483	-12.2899642172469	2.75914322461441e-31	1.19412974861972e-30	59.0674729448157
CD109	0.0795343078881281	6.22081820895706	1.68058957177449	0.0933358841015363	0.119879634783809	-7.34074429842334
CD14	0.0463309604555593	6.3464091265631	2.02988172213498	1.7225002330304e-07	3.93015526846097e-07	17.6925571116362
CD151	2.13846145569388	6.65150815435368	31.6849341690344	2.55392232316496e-06	5.40743307480579e-06	265.017593531654
CD160	-0.370436253848609	6.48319810173069	-5.76208679598549	1.29756418993061e-08	3.15372915973361e-08	7.45001044427596
CD163	-0.79839588809636	7.13208692043923	-4.97016546649792	0.181594256234648	0.218496061164905	32.1601983045876
CD163L1	-0.11231968636259	6.40195060300161	-2.21339003710836	0.0272265149005939	0.038532774069341	-6.30830134721963
CD164	0.254624901063786	6.33585776700972	4.58887696627295	5.37472234230104e-06	1.11118731772012e-05	1.61969634038944
CD164L2	0.383979126743588	6.38869753281778	7.74177756827914	3.89545422705567e-14	1.19048242222337e-13	19.9189788927273
CD177	-0.10576575101496	6.44633694048475	-1.5825933411442	0.101733977161308	0.129703887389528	-3.49051987574233
CD180	-0.0161524634540937	6.52952618773364	-0.271871278355563	0.785809621609317	0.804974456764298	-8.71466892944316
CD19	0.162736500937516	6.47932544379969	2.49715027143326	0.0127724439550556	0.0189961913274973	-5.64491240297391
CD1A	-0.168993838308442	6.610819822852	-2.79484451752727	0.00534975210419067	0.00835513793713355	-4.86481873357578
CD1B	0.25270776825354	6.28278691815902	4.90193571421677	1.20722117423791e-06	2.6107438935448e-06	3.05611518795641
CD1C	0.0253800832517497	6.24512807935737	0.558093330125219	0.576977935413004	0.608864938814908	-8.59576962103361
CD1D	0.0297124348622702	6.31799634790416	0.560504636869869	0.0858007626879359	0.111016273612082	-6.66488127156734
CD1E	0.188662826687369	6.27984944540916	2.95360955506815	0.111153639109354	0.14046735744515	-2.97566885912022
CD2	0.485392700114586	6.2475801929872	10.179062874931	1.21747034460029e-22	4.58236826158624e-22	39.2913341105565
CD200	-1.29281961997565	8.26481162422171	-9.99475723983603	0.228125278635682	0.267247821466724	64.3752477613759
CD200R1	-0.125264931885547	6.58051399793731	-2.30018212702157	0.0558938095093374	0.0748995692240336	-5.87801278339968
CD200R1L	-1.77072725301809	8.09569847525073	-9.6196012732437	0.000205758857244527	0.000372178492922704	46.4182771053225
CD207	-0.0012075197678767	6.45831461106308	-0.0219093235281693	0.982527190073628	0.984286302633386	-8.75143272573623
CD209	-0.801608788670213	6.96879177694611	-7.70956879922603	4.90811289651733e-14	1.493259631998e-13	19.6912826423555
CD22	-3.1404722957436	9.61281835848673	-18.0969935984697	2.59668103994756e-59	1.57652400127334e-58	123.398332821563
CD226	-1.4397424473478	7.51706673970198	-5.14499560658243	3.57305938436681e-07	7.99644616454179e-07	4.23184872313849
CD24	4.717524296156	7.85304849520024	92.8616133792293	1.73642055817846e-34	7.87509071789895e-34	640.880881288408
CD244	-0.261540678489052	6.47607644963928	-4.62836402429471	4.47275500577618e-06	9.2986534866634e-06	1.79600406501146
CD247	0.233231004534829	6.48826944327886	4.05122632905308	0.0319825973873377	0.0447105695786044	1.58733141721708
CD248	0.436288749625792	6.49010149052169	6.90368961202097	1.23416564502698e-11	3.44112353810957e-11	14.2549237679686
