gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
GRAP2	0.479239474408574	6.19048368301698	16.7371201402907	5.97044362764454e-53	6.65698826669687e-52	108.975083749644
GRASP	1.11373723538386	6.76573560143556	16.028641423626	2.55847999252068e-49	2.62068029769561e-48	100.635256386869
GRB10	-0.370781597578561	7.01742071775611	-6.1061186537095	0.0423430383506813	2.42691029522857e-33	22.5892202493971
GRB14	-0.0656992360655826	6.55480566281488	-0.448871308914572	0.13139757508071	0.000468567274368372	-4.35465788953272
GRB2	1.23238026263654	8.16637497784955	25.0672303153942	3.4328175420362e-79	2.99353182859493e-117	214.615493843633
GRB7	0.0378639186770841	6.28232656069391	1.76635378232653	0.422245557289837	1.24190913945204e-08	-2.61116316728197
GREB1	0.0129239084627439	6.4297934851135	1.64543121466044	0.0101854004995745	0.000101357276839537	-2.41813521229331
GREM1	-2.42422840514061	8.6248222638843	-10.1068974885159	1.12701300340762e-16	1.45644898910257e-28	40.0506963984914
GREM2	0.00405625736702309	6.42529978150007	0.141876586706989	0.887219319768177	0.906253502280992	-8.5062835670982
GRHL1	0.00924040220093936	6.32002267892359	0.525410217824991	0.171659915993165	0.0732830338947238	-7.38364513876295
GRHL2	-0.0196371831437698	6.2584123245499	-1.12101563865883	0.262675133866126	0.313016506815466	-7.88792602765171
GRHL3	6.49317838809319e-05	6.33776790484641	-0.0561361047836003	0.373775744291953	0.133369127772712	-7.81448427366833
GRHPR	-0.723477560168275	8.87315338299207	-17.1985345088351	2.37592579066716e-55	2.78247832925863e-54	114.487724830385
GRIA1	-0.114272641932505	6.21951314206672	-5.33254423960473	1.31788052549892e-07	3.73797832691805e-07	5.42849190813983
GRIA2	0.0378702543906613	6.35362395277038	1.73276544177619	0.0835886805938401	0.111650932497954	-7.01680775480285
GRIA3	-0.314574837513618	6.81854941674242	-4.88285091087695	2.13782536110319e-05	1.53834416349978e-07	3.39209781273809
GRIA4	-0.0482043371017675	6.18167431574249	-2.47756238037893	0.138022849311449	0.00025932451113577	-4.52132194296894
GRID1	-0.0179891349933046	6.13141728555975	-1.23887758013978	0.21581634974271	0.262461622027909	-7.7489903234395
GRID2	0.0894268291591001	6.46575436345304	4.17024788509752	3.43461644977462e-05	7.80581125682345e-05	0.0794318489124635
GRIK1	0.0351420187150575	6.31069441934982	1.7458957607343	0.201855206941625	2.52770767802918e-06	-4.1367196800132
GRIK2	0.0033125221453163	6.38710596654246	0.0779949838962673	0.316388161274394	0.00436622208460996	-6.80873075004469
GRIK3	0.0382445932202726	6.40635313342727	2.14571722388694	0.0322473139061022	0.0468450430012337	-6.21957727323156
GRIK4	0.0298093448416292	6.16123488331159	1.84013702287233	0.0661817658034113	0.090276707022698	-6.82568236876329
GRIK5	0.155605815692457	6.52546456852699	6.83874306903911	1.7753910503033e-11	6.25538938432487e-11	14.12603066224
GRIN1	0.0432684183442182	6.42054035204361	2.28255112749014	0.306539640345083	4.25829528115429e-05	-4.28772734133975
GRIN2A	0.0243515299107724	6.66137554654569	1.01853559192202	0.308784083767713	0.361603219786592	-7.99749000988859
GRIN2B	-0.0494567113350981	6.29215249568491	-2.71512246289759	0.0160784797393622	0.00211182165754662	-4.69760210710503
GRIN2C	-0.0427359617513154	6.42315220379651	-2.4940160907754	0.0128660099251242	0.0201570476257518	-5.41706551111076
GRIN2D	-0.0180354044145643	6.21438366505808	-1.14450351138039	0.252815738397496	0.302526986071755	-7.86134139099975
GRIN3A	0.0933634202225724	6.49105029681446	4.24585851374819	2.47903688025544e-05	5.72134819894184e-05	0.38989431268203
GRIN3B	-0.47660909893028	6.90405634385653	-7.92114821944421	9.56058223491799e-15	3.85155117312702e-14	21.5293065180999
GRINA	-0.255979311137621	8.90082794615855	-4.20784844485853	0.00900097504874985	2.08038317252296e-24	19.7750193393366
GRINL1A	0.0351867263304168	6.48544542540941	1.36216721950259	0.202026180312087	0.00181169138095913	-6.65148693509129
GRIP1	-0.0307901451134489	6.27781282006164	-1.78084297689317	0.122293387300899	0.0290128087039735	-6.77365326130073
GRIP2	0.0106479284138892	6.38304711659725	0.517762271481431	0.337478418343994	2.74073111159434e-10	-1.49083513763759
GRIPAP1	0.900477744892285	7.67445268779176	21.0367767174169	4.69431717162249e-44	7.20052209381408e-105	164.074454136768
GRK1	0.00615569772176627	6.37195330203565	0.380146832004628	0.703954589129026	0.744730187012051	-8.44403316417653
GRK4	-0.14367912393595	6.51594468064414	-4.63434797553025	4.75475566642465e-05	1.19330133099652e-23	14.5834616029397
GRK5	-0.568252684544079	8.47339091248029	-4.99653176993281	6.14949040799397e-05	4.7448386442022e-09	4.33360188271563
GRK6	1.2693063877915	6.84224933661585	40.224339017783	2.19606440523414e-180	2.30772188211617e-182	406.577049575482
GRK7	0.0551916526522493	6.36291449088719	2.87380515396906	0.00418158698768019	0.00710817113604906	-4.40735842748424
GRLF1	-0.0522778949488814	6.40235922154592	-2.55841599952345	0.00793917865363806	2.67967963650515e-08	0.654776165698443
GRM1	-0.0258422176357156	6.16710334365571	-1.17933726641952	0.238674476616199	0.287242558416605	-7.82090397582902
GRM2	0.390492478912061	6.73201461889566	16.2056926414869	3.21147329182281e-50	3.35503417487465e-49	102.704553229957
GRM3	0.14105255919622	6.46983555896529	1.73612224159556	0.12977835478085	0.0335109463776956	-6.85996886116537
GRM4	-0.0291134690824517	6.51514717245768	-1.63658294563715	0.102178230176686	0.134025216326235	-7.17834545248126
GRM5	-0.0324207545204969	6.46738787177332	-1.89629630999216	0.0583425521516335	0.0804407134713277	-6.72118655868742
GRM6	-0.030119415009894	6.15895910389267	-2.03772069668012	0.0419626713029444	0.0595301993905436	-6.44427680025526
GRM7	0.0249376552084687	6.32871363275735	1.38309111940465	0.401672515329549	0.000313550486697099	-6.01161089757446
GRM8	-0.0414995374850857	6.24410992785553	-2.4850878711991	0.0131902081962867	0.0206211884187487	-5.43911642685988
GRN	-0.68275203238982	9.83532957027026	-7.99600642339965	1.03216154853115e-07	3.06270069961915e-24	24.9347492566522
GRP	-0.0336279463693949	6.160015837004	-2.06297315571449	0.0394931356226731	0.0560709921908198	-6.39275933692071
GRPEL1	0.484317566512209	8.26548956481815	11.0669114080796	2.67545010208347e-26	1.55295789322237e-25	47.869469151926
GRPEL2	-0.459042541706176	8.255429569488	-8.5922595437368	5.77425394816089e-17	2.51312005368215e-16	26.5721882640139
GRPR	-0.0323968834495001	6.51017036959343	-0.708536724802089	0.5667378290269	0.190194439243897	-7.99902692142696
GRRP1	-0.0501225661548279	6.49197736935028	-0.964669716197077	0.345708848837136	0.288873030510125	-8.02871835773387
GRSF1	-0.93469031253956	9.64915704075751	-21.5225922604614	7.79878472793208e-79	1.50745678269493e-77	168.463086748742
GRTP1	0.00688246151352967	6.50390948986918	0.165716280232549	0.869575978886094	0.799856044625138	-8.49378303104697
GRWD1	-0.534853738822309	7.93434579293334	-11.0567850548479	2.94432265342119e-26	1.70629819930965e-25	47.7743749853133
GRXCR1	0.0330488189371927	6.30577362346469	1.82969297656039	0.06773153454902	0.0922175874397452	-6.84477269316106
