gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
DEC1	0.0882071549	6.4091396969	2.686797181	0.0074010982	0.0245666422	-3.5639413453
MARCH1	0.1816252921	6.3769758562	4.9087512527	2.39692859755579e-06	3.96839840363486e-06	4.6698074088
SEPT1	-0.015483809	6.5551788627	-0.400157185	0.6897852291	0.7392001049	-7.0546388499
MARCH2	-0.0903178112	7.0882826747	-0.6978124114	0.3182436723	0.0447355751	-6.0149198963
SEPT2	-0.1058065959	9.389652892	-1.3362793199	0.0797511308	0.0060802057	-4.6131045605
MARCH3	-0.1183311899	7.4538142788	-0.5622260415	0.5780949797	0.5694495782	-6.9692186896
SEPT3	2.5744364118	6.5475865679	15.5781585295	3.0818296396108e-46	2.07379687112268e-44	95.1782965683
MARCH4	0.4390457502	7.4329387793	1.6038968758	0.1092292614	0.1985395541	-5.8587033961
SEPT4	0.3978080895	6.6696664492	2.2235250713	0.026025189	6.86126148783498e-11	3.5333767402
MARCH5	0.235151389	7.2913232777	3.6822971323	0.0007432383	0.0002853467	-0.3496334331
SEPT5	0.5151132136	7.1670333115	3.5881747357	0.3022809714	5.70636600240282e-08	2.2113806708
MARCH6	0.1295939099	8.842374559	0.9112957701	0.3624820568	0.4892573462	-6.7233537633
SEPT6	0.0398968354	6.8971993874	0.1574567189	0.2437749992	0.0654852407	-5.4970337539
MARCH7	-0.249173656	9.8668376871	-2.3675838295	0.0182005415	0.0497968464	-4.3588996623
SEPT7	-0.1774747711	7.3199715861	-1.008452968	0.313617496	0.4386929648	-6.6306634741
MARCH8	-0.0462043376	6.3688902259	-1.5457371493	0.2036286915	0.0002864095	-4.6401478788
SEPT8	0.1331832853	6.7759435709	2.750411831	0.0061199943	0.0211258979	-3.3937773676
MARCH9	0.2479464656	6.5359110481	5.4498089877	7.19883075548434e-08	1.14442267052265e-06	7.3105024636
SEPT9	-0.1321064857	12.6152152675	-1.1789056358	0.2388730749	0.3588490522	-6.4454603311
MARCH10	-0.0466881328	6.3209603744	-1.4367916355	0.2192577626	0.0983463102	-5.9417105913
SEPT10	-0.1639802003	6.8826138478	-2.6535200521	0.0496553843	0.0042290717	-3.3004694559
MARCH11	0.1851487343	6.3455847415	5.13205561	3.80394507934771e-07	5.20463876137519e-06	5.7076162774
SEPT11	-0.2229224759	9.6646177853	-0.795553332	0.4265861355	0.550765124	-6.8215587052
SEPT12	-0.0082496849	6.5760375947	-0.2486974204	0.8036744877	0.8637891346	-7.1056023274
SEPT13	-0.1219053946	6.671277515	-2.9533261855	0.0032588009	0.0127699681	-2.8250544945
SEPT14	0.0653794882	6.335088321	1.9282701065	0.0542627948	0.1162728456	-5.2913002765
SEPT15	-0.2069040766	10.4545762887	-1.3084032357	0.1912054289	0.3035672511	-6.285548842
7A5	0.0939705562	6.4357226212	2.2784600914	0.0230272643	0.0598536526	-4.5632411364
A1BG	0.0281452011	6.5267453156	0.8129466786	0.4694652653	0.3067823371	-6.6896862292
A1CF	0.0001872557	6.3794966433	-0.037659245	0.3351772878	0.0101128689	-4.1978572759
A26C3	0.0365131887	6.3696813498	0.6857500475	0.0962909976	0.0248244456	-5.1263717961
A2BP1	0.2070504977	6.2689309145	5.1282688516	0.0202292825	1.94742096862286e-20	15.5879401241
A2LD1	-0.0391444975	7.1262225955	-0.3950123818	0.6929651325	0.7797921513	-7.0587373272
A2M	1.5204922397	6.6294489445	6.2920592991	5.8048465328648e-10	1.34199073222583e-08	11.9784766317
A2ML1	0.0487995323	6.1290689173	1.5336245867	0.1256153288	0.2208344225	-5.9680083309
A3GALT2	0.1146059069	6.3822226199	2.8315332128	0.0060021945	0.0093321971	-3.1434069731
A4GALT	-0.8311719123	7.3556660597	-4.0681388061	5.32978247970944e-05	0.0004083227	0.9948239396
A4GNT	-0.1453586273	6.4614044892	-3.9086019142	0.0001027089	0.0007175038	0.3769272466
AAA1	-0.0071326224	6.3369157124	-0.241196528	0.4319495324	0.1438085195	-6.4550829554
AAAS	0.0002164206	6.7800074414	0.0044172261	0.996476949	0.9977655879	-7.1363723957
AACS	0.2090043015	7.3726303004	2.43197135	0.0152896248	0.0434817117	-4.2064809867
AACSL	-0.0497970986	6.6986696962	-1.2277951154	0.2199744683	0.3373032307	-6.3870357994
AADAC	-0.0342494272	6.5450620106	-0.402912888	0.6871466265	0.775517272	-7.0556007739
AADACL1	-0.1465847999	7.6781299688	-1.4448742212	0.4422870315	0.0102218295	-4.85057947
AADACL2	0.0775842942	6.4175201981	2.2547600433	0.0244849904	0.062785742	-4.6162821884
AADACL3	0.1096245792	6.3271291612	3.1537237908	0.0016873388	0.0074515849	-2.2247774877
AADACL4	-0.2048313289	6.3858563362	-2.5176570119	0.012056407	0.0361684552	-3.9974220797
AADAT	0.1810080269	6.6786035418	2.1978490269	0.3541410676	1.0744324465665e-06	-1.4115165224
AAGAB	0.2400398696	7.962450768	2.8066133073	0.0051585954	0.0184594	-3.2402086254
AAK1	0.0225739104	6.6897004653	0.9250440264	0.2426730014	2.01370726105929e-07	-0.5259466279
AAMP	-0.4210542331	8.3871810531	-3.9086063024	0.0001027071	0.0007175038	0.3769439188
AANAT	-0.0465322977	6.1350568377	-1.5831966902	0.1138697727	0.2049768746	-5.891406243
AARS	0.0227331042	11.3296835115	0.1611719222	0.8720087679	0.9137992527	-7.1234546246
AARS2	0.1172260621	7.8240411789	1.415586044	0.1573823145	0.2621521459	-6.1406683093
AARSD1	0.232707945	8.3861911075	3.1870425799	0.0015072143	0.0067978645	-2.1212688235
AASDH	-0.2491269896	7.2877678574	-3.464055229	0.0005675484	0.0030395601	-1.2200083047
AASDHPPT	0.294666497	8.3187446156	2.696663885	0.0143545944	0.0069496309	-3.4259086996
AASS	-0.0135377705	6.8861716046	-0.318201162	0.1291693634	0.1194531727	-5.8231412497
AATF	0.0039513699	8.3542789515	0.0506393709	0.9596286619	0.9735516211	-7.1351059033
AATK	-0.0473052342	6.7790454089	0.1692676775	0.2341018175	0.0021897076	-3.0688537328
ABAT	0.3143227779	6.3706216606	5.1455320552	0.0051821662	2.04505658348554e-11	7.6276386704
ABCA1	-1.0555726945	9.5156222503	-4.2515436317	2.43886312785469e-05	0.0002082624	1.7341177544
ABCA10	0.0331992762	6.4607834817	0.8747294697	0.3998732899	0.3717712672	-6.7181403883
ABCA11	0.0651565568	6.6447906306	1.6575556586	0.0978963753	0.1825037196	-5.7719699516
ABCA12	-0.057209684	6.1843761797	-1.8059827789	0.0756198074	0.1060833294	-5.5026045295
ABCA13	0.001294805	6.124587577	0.0201070162	0.983964259	0.9892103622	-7.1361809011
ABCA2	-0.075932599	6.6507133812	-0.8655636421	0.5073275185	0.1948388508	-6.4849886336
ABCA3	0.6876590638	6.916326459	4.0383308112	6.03502389713049e-05	0.0004557147	0.8775906619
ABCA4	-0.1412543695	6.6303387071	-1.5075807048	0.1321544464	0.229389066	-6.0072838714
ABCA5	-0.0827882675	6.3400349964	-1.6745318555	0.1268696692	0.0793750311	-5.6516291621
ABCA6	-0.1467979054	6.6116082845	-1.4456406471	0.1813237516	0.1333225988	-6.0177714778
ABCA7	-0.0444260409	6.5424910245	0.0284550132	0.2665717032	0.0235189594	-4.8735918788
ABCA8	0.0008541142	6.7139872733	1.2575852888	0.31980162	0.011671519	-4.8749863611
ABCA9	-0.0073739324	6.5634938205	-0.0967334289	0.0880168604	0.141593717	-5.6688222701
ABCB1	0.1926299562	6.3367721659	2.4178080316	0.0493485136	0.0070473811	-3.9634414689
ABCB10	-0.1706700111	8.0294951664	-1.8705561287	0.0618619999	0.1284987297	-5.3997982709
ABCB11	0.1610102971	6.4883586264	3.8906118082	0.0001104393	0.0007628194	0.3087273297
ABCB4	0.3023619309	6.413056304	4.6169729424	4.70583764393619e-06	4.94024044811626e-05	3.29861725
ABCB5	0.1173376762	6.125879834	3.7141516304	0.000221655	0.0013814975	-0.3442914384
ABCB6	-0.0155528212	8.1437827273	-0.1321322217	0.8949211657	0.9290696028	-7.1276933916
ABCB7	0.0732209637	7.9177278741	0.9029730598	0.3668793195	0.4935227461	-6.7308587495
ABCB8	0.1234834002	6.5121511802	3.1668021687	0.0016143919	0.0071906209	-2.1842736664
ABCB9	0.1175577163	7.3499998947	1.6615957775	0.1850526993	0.0284430229	-5.4885027708
ABCC1	-0.2351185936	6.7249273767	-2.586329773	0.3677672386	8.50081039642012e-07	0.2737505666
ABCC10	-0.2264849059	7.063517352	-3.0213160662	0.0026170258	0.0106892126	-2.6256850809
ABCC11	0.0083030616	6.347644042	0.1630564659	0.3813923249	0.1740820803	-6.3571488987
ABCC12	0.0330346607	6.233414912	1.0355573002	0.3007991487	0.4248645172	-6.6031367629
ABCC13	-0.0126217325	6.3942977702	-0.4722097858	0.3173509763	0.2946399085	-6.5905002009
ABCC2	0.273996826	6.2503600142	5.1386056675	3.67880458647716e-07	5.05244604314925e-06	5.7397654993
ABCC3	0.03582059	6.91799643	0.4345650352	0.6700657845	0.6427743945	-7.0232103699
ABCC4	-0.4698810546	7.9139739687	-1.8186096995	0.0855054118	0.0760282233	-5.4379847749
ABCC5	-0.0412875928	7.2678019928	-0.7012542054	0.1351911864	0.1058712067	-5.8838371556
ABCC6	-0.0954532436	6.4640336084	-1.7962174114	0.1071269496	4.09631144758884e-05	-1.7911669
ABCC6P1	-0.0577559562	6.5226490197	-1.4158709052	0.1572989119	0.2620409462	-6.140268159
ABCC6P2	-0.2065316056	6.84777676	-3.2635957168	0.0011585363	0.0054806519	-1.8794584642
ABCC8	0.2682290333	6.1503389286	6.706602176	4.37787380813198e-11	1.21202437181642e-09	14.4932493392
ABCC9	-0.0421662088	6.4795926879	-1.2298030368	0.0749951918	0.0033490563	-4.3435708649
ABCD1	-0.2032358121	6.6575306203	-3.4832237074	0.0005291251	0.0028626696	-1.154965676
ABCD2	0.0279751255	6.248710731	0.8155519932	0.4703967999	0.1455133294	-6.3277060336
ABCD3	0.1526280443	7.5549103105	2.3579409168	0.0186759809	0.0508582365	-4.3813805551
ABCD4	-0.0650501847	6.4183536355	-1.630435845	0.0370144933	0.0003191862	-3.3441516224
ABCE1	0.2097087975	8.574538275	1.8556101319	0.0807285222	0.0685697471	-5.3654872488
ABCF1	0.0649716485	9.4345162901	0.7986070389	0.4897203249	0.2893621277	-6.6717830704
ABCF2	-0.0198485983	7.1341727172	-0.234620914	0.3092030341	0.0001285259	-1.6753846152
ABCF3	-0.2838349269	6.9865134937	-3.9824820065	7.60122583442357e-05	0.000553236	0.6601464286
ABCG1	-0.0545327487	6.5114105154	-0.7663882045	0.416182669	6.94103952459913e-05	-4.8571629045
ABCG2	-0.1334686553	6.2535916127	-1.1304503171	0.2587092365	0.3805860571	-6.5010338797
ABCG4	0.4650659587	6.7232707229	8.2141333271	1.1808195960509e-15	5.7377870721276e-14	24.7803791176
ABCG5	0.0455971178	6.4736282292	1.3403936959	0.1805921652	0.2906815418	-6.2434937024
ABCG8	0.0261146347	6.4151203241	0.7532398508	0.4515822996	0.573768154	-6.8541429259
ABHD1	-0.0069449828	6.4382863952	-0.1847691364	0.8534685475	0.9001021116	-7.1193921902
ABHD10	0.0226557145	7.8981791652	0.2662116394	0.7901618087	0.8541053298	-7.1011146659
ABHD11	0.1214032705	6.6476934635	2.6469986382	0.0782720301	5.31411768802093e-05	-2.7157587182
ABHD12	0.0129075615	8.06215663	0.0581721295	0.711908768	0.7361347481	-7.0621224966
ABHD12B	0.0631401874	6.4168158197	1.5088986676	0.0314498792	0.0033871131	-3.426308846
ABHD13	0.0539627194	6.4509640806	1.4768906578	0.2973830167	0.0468284726	-5.6358378543
ABHD14A	-0.3349897313	8.3731123894	-2.618081596	0.0090513842	0.0288232152	-3.7433752885
ABHD14B	-0.4206950836	7.0999624181	-4.0691011751	5.3083725503195e-05	0.0004070787	0.9986225277
ABHD15	-0.3243340429	7.1513152472	-3.6898710522	0.0002434296	0.0014945307	-0.4318759617
ABHD2	-0.008682261	6.586756975	-0.3658400028	0.0603980978	0.0475698383	-5.1863015969
ABHD3	0.5837429043	6.7090781068	5.9074775855	5.63947499270483e-09	1.09793092902078e-07	9.7725146546
ABHD4	-0.4349740536	7.3675697792	-4.3933751619	1.30573833486251e-05	0.0001214481	2.3269349454
ABHD5	-0.1350836459	7.3883683122	-1.022549495	0.3069065715	0.4317350493	-6.6164380825
ABHD6	0.8554537017	7.4647048097	5.0877743201	4.76463960108835e-07	6.36962052077565e-06	5.4912641708
ABHD7	0.1673281221	6.903475421	1.2086566351	0.227240363	0.3455328323	-6.4101883501
ABHD8	0.0518769656	8.2783852401	0.5072582016	0.6121480944	0.7142735967	-7.0083512969
ABHD9	-0.0827618701	6.3866208056	-1.8544842607	0.0641288751	0.1320575035	-5.4294317891
ABI1	0.1135670507	7.4144930934	2.1671352975	0.0533389119	0.0247631079	-4.6780699593
ABI2	0.0690820365	7.2279930898	1.189482409	0.3696885086	0.0371856815	-6.0830657469
ABI3	-0.1653215108	6.4256905654	-1.8284571491	0.0679454294	0.1380389958	-5.4768843271
ABI3BP	-1.2957513261	7.9054370407	-3.0767061925	0.0021821954	0.0092164243	-2.4600037073
ABL1	-0.1603533135	7.4744743661	-2.7190627786	0.0640320698	4.44219339974042e-05	-2.5612011828
ABL2	-0.0437130014	6.7093338895	-0.6490502978	0.5673360795	0.3020312351	-6.8036536053
ABLIM1	-0.1283680452	7.2424587325	-0.6130746995	0.2904848756	0.3454055743	-6.5636346395
ABLIM2	0.3042605177	6.314990663	5.0642292575	5.36702680708723e-07	7.09261452505699e-06	5.3769301775
ABLIM3	-1.0790559295	7.7824571708	-4.8995081448	1.21812249293561e-06	1.47558716244785e-05	4.5907680229
ABO	-0.0549379922	6.1506431279	-1.9926866934	0.0467192713	0.103687523	-5.1663546176
ABP1	-0.0787804486	6.2589470454	-2.3578411951	0.018680954	0.0508659136	-4.381612569
ABR	0.1927200809	7.7042029622	1.2711772053	0.2765425157	1.17554890648092e-06	-1.7079377162
ABRA	-0.0633586698	6.1776166347	-2.2040220446	0.0278774153	0.0695000371	-4.7279989932
ABT1	-0.3387613759	7.2397472	-3.5960720444	0.000347904	0.0020164256	-0.7650512702
ABTB1	-0.3918693781	7.3613931217	-3.6973333929	0.0017724984	9.07465339719568e-05	-0.1286722116
ABTB2	0.2794012176	6.6332995717	4.100623157	4.65059036326453e-05	0.0003637225	1.1235149941
ACAA1	0.0519339119	8.5996905335	0.5376185485	0.5910269746	0.6969812249	-6.9925704737
ACAA2	-0.1246710002	8.8263591666	-1.2417745858	0.2147738192	0.3311455703	-6.3698955162
ACACA	0.4936256414	7.9841843787	3.8784445297	0.00472943	5.8295086955877e-11	9.7346711403
ACACB	0.1249884897	6.8573298729	0.6904969834	0.4901315991	0.6089234999	-6.899187316
ACAD10	0.0320341676	7.5362022605	0.4291176546	0.6679817599	0.7600078652	-7.0447528779
ACAD11	-0.7727428175	8.9310762892	-6.9618475221	8.32998954422374e-12	2.53174862395902e-10	16.1108682572
ACAD8	0.1689876142	7.3432011244	3.0594754161	0.0298411612	0.0002229354	-1.8574105691
ACAD9	-0.1786852142	8.6576499268	-2.3252352949	0.0203705769	0.0544156279	-4.4569568054
ACADL	0.1621435848	6.3754562094	4.3655407098	1.47811018513682e-05	0.0001349819	2.2091486491
ACADM	0.5450099733	8.7528478615	4.8200379226	1.93959510143018e-06	1.44391321477295e-05	4.2232820158
ACADS	0.0711463305	6.6277731711	0.8922771485	0.372579164	0.4992562911	-6.7404029144
ACADSB	0.0487737372	6.5697236289	1.4923907784	0.1360886259	0.2347810896	-6.0298826976
ACADVL	-0.5159105407	9.2683381699	-4.5380529891	5.26650679149822e-05	1.69158743248513e-06	3.1338456352
ACAN	-0.0402683322	6.1006716843	-1.4353782616	0.1516670009	0.254988222	-6.1126754434
ACAP1	-0.0422222085	6.2945984948	-1.0283060003	0.3041936947	0.4286716198	-6.6105723553
ACAP2	-0.5589777866	7.9250705184	-6.1921974959	1.0598152820658e-09	2.3379792427487e-08	11.393797038
ACAP3	-0.0206874628	6.3502819132	-0.458538911	0.6467207065	0.7426620109	-7.0317596874
ACAT1	0.3770850426	9.9972584229	4.3017667784	1.95875909931429e-05	0.0001721716	1.9419385597
ACAT2	1.0820749344	7.904533254	6.6082276679	2.83924278953283e-05	4.66739594695128e-17	16.526760044
ACBD3	-0.3526217711	9.4130388538	-2.9229593695	0.0035894255	0.0138100485	-2.912674053
ACBD4	0.011000982	6.5782593559	0.3014011232	0.763206367	0.8342474929	-7.0911754082
ACBD5	-0.0376616866	6.4115167305	-1.1713367146	0.3489698312	0.0187705862	-5.6466501258
ACBD6	-0.2190329347	8.2833677646	-2.8810565395	0.0040959258	0.0153547639	-3.0321313498
ACBD7	0.3524194763	6.4199131842	4.4710191787	0.0093650642	2.49944437739061e-09	4.6791234758
ACCN1	0.3351007809	6.3373223113	4.5006794309	2.0415092364589e-05	1.74833594828851e-05	2.8464477736
ACCN2	0.0760526294	6.9291594382	-0.0701171954	0.2796730936	0.3697293092	-6.5490166287
ACCN3	0.0018390929	6.3959785784	0.0694351556	0.5544154112	0.6250180318	-6.9590898208
ACCN4	0.0159115736	6.2905079409	0.4085969855	0.3177146501	0.0474247349	-5.837301555
ACCN5	0.0460840776	6.3705169847	1.4046369075	0.1606135588	0.2662293464	-6.1559881448
ACCS	-0.4682539491	7.6807276488	-2.7264902042	0.0065761786	0.0223952334	-3.4582221472
ACCSL	-0.0466132254	6.2833946417	-1.2322388532	0.3741281823	0.0190788471	-5.1806856483
ACD	0.263081608	7.8352363995	3.6613776421	0.0002715448	0.0016388108	-0.5339548804
ACE	-0.010330736	6.305644129	-0.3494397075	0.3329492523	0.0376211835	-5.8932193515
ACE2	-0.0099263639	6.447396764	-0.3129776081	0.754399456	0.8272437014	-7.0876363104
ACER1	-0.0558615938	6.2829742213	-1.6938266656	0.3934775016	0.0016540353	-3.8222590362
ACER2	-0.0995990164	6.7834520109	-1.2488045251	0.0483517661	0.0002913112	-2.1977562947
ACER3	0.0754455455	6.8729796398	1.3746008658	0.1697354662	0.2773874885	-6.1974069956
ACHE	0.1468475566	6.4339127971	3.2681603528	0.1746854927	1.03187318262644e-10	2.8230364775
ACIN1	0.1151617344	8.4811567628	1.5209174376	0.1287735682	0.2250069384	-5.9872548073
ACLY	0.4490906705	10.067008554	3.9170416722	0.0008196135	3.94356045260218e-05	0.6722763379
ACMSD	0.0514131981	6.3180532929	1.516016938	0.1300079361	0.2265330491	-5.9946347161
ACN9	0.5194611802	7.9017233709	4.755019756	0.0001177098	1.81586090136463e-07	4.4203304786
ACO1	-0.6774137719	10.761607378	-5.4388893859	7.63346695283456e-08	1.20742222923419e-06	7.253960087
ACO2	0.5874984483	8.0340234768	7.3021034527	8.42926996650013e-13	2.93384561376395e-11	18.3475408418
ACOT1	0.0221109861	7.1277526759	0.4380031311	0.6784936843	0.5651901237	-6.986459838
ACOT11	0.1273267638	6.5428522515	2.4365811114	0.4982001218	1.69303818850764e-05	-1.3451076317
ACOT12	-0.0530628981	6.2685455424	-1.6247820217	0.1047004796	0.1921773804	-5.8252813069
ACOT2	-0.0181177887	7.2372838279	-0.738550682	0.5047940545	0.1988825306	-6.4945733686
ACOT4	0.3443685035	6.6708611989	3.5526195662	0.0004094085	0.0023033679	-0.916603361
ACOT6	0.1686976516	6.4221566268	4.3251160286	1.76763424376664e-05	0.0001574041	2.039340729
ACOT7	0.3596175115	7.204457764	1.8231624803	0.0629303026	5.9214244703185e-12	1.5580495244
ACOT8	-0.0013904735	7.1116215453	-0.0247259824	0.9802812242	0.986757795	-7.136077842
ACOT9	-0.3964782523	8.665719337	-3.147544802	0.0018047608	0.0058126744	-2.2395590363
ACOX1	0.0364551772	6.7282355378	-0.4267420232	0.0043631368	0.0002662636	-1.8064314547
ACOX2	0.0906153406	7.4050508978	0.4037942024	0.686498705	0.7749897303	-7.0552470374
ACOX3	-0.0734358007	8.0658718712	-0.7571078075	0.449263422	0.5715740696	-6.8512381407
ACOXL	-0.0061082256	6.2687919347	-0.1945870179	0.8457779093	0.8942476425	-7.1175387251
ACP1	-0.0372111363	10.4465370249	-0.3797463572	0.7175540147	0.6090200297	-7.0166704674
ACP2	-0.17914498	8.5476818014	-1.4432071738	0.1494505215	0.2522765397	-6.1014961374
ACP5	0.0855340166	6.6242362982	0.2641782321	0.7917274794	0.8551714176	-7.1016513462
ACP6	-0.1599672946	7.1220747596	-1.696176224	0.0903379546	0.1715759987	-5.7077931104
ACPL2	0.1885359057	7.6823368197	0.9907448518	0.3374989222	0.3302391604	-6.6165365423
ACPP	-0.004512166	6.5721426566	-0.0684492563	0.9454493546	0.9638775356	-7.1340503676
ACPT	-0.1342088093	6.5849018164	-2.5566025764	0.0481554053	0.0032174036	-3.5196370616
ACR	-0.1780661263	6.3241094358	-4.6503552199	4.02576384512405e-06	4.29891142141203e-05	3.4475596062
ACRBP	-0.0276409037	6.2718969936	-0.8787108403	0.3798872768	0.5060199664	-6.752345192
ACRC	-0.3548402759	6.7063782713	-5.8417874356	8.2155305884649e-09	1.55219964611332e-07	9.408147528
ACRV1	0.0227129194	6.2678518802	0.680077384	0.5049428165	0.5072752411	-6.8871269173
ACSBG1	0.5647937326	6.5088435155	10.9524949546	1.04142465603231e-25	1.46391452169828e-23	47.558792839
ACSBG2	-0.0253976145	6.2080578016	-0.84398586	0.3989921014	0.5247054418	-6.7820816502
ACSF2	-0.3453592151	7.4765413582	-3.2214193886	0.0013401164	0.0061785186	-2.0133691042
ACSF3	0.1168102795	6.5756985268	2.9517106392	0.0032756649	0.0128200968	-2.8297381413
ACSL1	0.3143369438	7.307454303	1.8074649919	0.0711583885	0.14292502	-5.5146736127
ACSL3	0.2536911986	8.5370190651	2.2674239503	0.3565735928	1.01962633597695e-07	-1.2548827177
ACSL4	-0.2523624355	7.150016028	-1.9961129666	0.1013022246	0.0139730006	-4.9274026445
ACSL5	-0.1561546373	6.3806374257	-1.7131271469	0.1655323605	0.0154309668	-5.02986646
ACSL6	0.0375092607	6.2704384989	0.7238480111	0.2619537418	0.0001867439	-4.3387401987
ACSM1	-0.0459255379	6.1152780991	-1.5719958984	0.1164448456	0.2085471903	-5.9089258958
ACSM2A	0.0316881027	6.3290807827	1.0861927834	0.277801925	0.4007104423	-6.5497631834
ACSM2B	0.0509176282	6.3956029117	1.2024946052	0.4595633736	0.0219553085	-5.7889703059
ACSM3	-0.1132528748	6.3901781595	-2.769910924	0.0735717872	0.0011708143	-2.7522640719
ACSM4	0.0109869547	6.309466881	0.3706953289	0.7109869135	0.7939140598	-7.0680017416
ACSM5	0.0094782435	6.3571222084	0.3053701096	0.1307545198	0.1162580931	-5.829486048
ACSS1	0.3876189042	6.7056336119	3.5697840573	0.0003839873	0.0021861877	-0.8569491258
ACSS2	0.0057349775	7.6219686153	-0.2278399471	0.2571557104	0.0460301286	-5.9432258999
ACSS3	-0.139689755	6.5661948602	-3.0510697454	0.0023744598	0.0098704552	-2.5370501049
ACTA1	0.549070432	6.5054047643	2.3331597794	0.0199480887	0.0535110001	-4.4387401329
ACTA2	-0.4650763689	10.9493075421	-0.950716946	0.3421063336	0.4685114892	-6.6868728606
ACTB	0.3154452272	13.714562743	2.9376338298	0.008569498	0.0016957684	-2.7268744434
ACTBL2	-0.0195063728	6.4020870691	-0.3879856936	0.6981554059	0.7840262964	-7.061474807
ACTC1	0.2710971602	6.511232894	1.6716575584	0.0952076813	0.170673067	-5.7483245537
ACTG1	0.1698582895	13.9143774733	1.7778235866	0.1078728816	0.0639675047	-5.4599787065
ACTG2	-2.8402800743	11.6494400744	-4.8634536703	1.45296488244313e-06	1.7312054581905e-05	4.4219045379
ACTL6A	0.3097204324	9.0909851084	3.0582964851	0.0122111499	0.0008503381	-2.2102966548
ACTL6B	0.7549608254	6.4316605308	12.0150446247	3.89830950377082e-30	8.21969000770534e-28	57.6163629024
ACTL7A	-0.0119266313	6.1224130978	-0.4575723512	0.6474147315	0.74323186	-7.0322002199
ACTL7B	0.1063006515	6.3733895271	2.8371957822	0.0046949842	0.0170944188	-3.155369847
ACTL8	-0.1602672559	6.3438849675	-4.2148090221	2.85901835772337e-05	0.0002381137	1.5835721277
ACTN1	-0.5145845831	11.2027302158	-2.4523524011	0.0144580324	0.0416534909	-4.1573982787
ACTN2	0.3680378811	6.3518238743	4.0427337364	5.92554822365855e-05	0.0004482216	0.894855589
ACTN3	-0.392635266	6.6020500585	-3.056709458	0.0023308768	0.0097200816	-2.520154524
ACTN4	-0.522369684	9.6239938046	-3.0910524719	0.0020809507	0.0088769312	-2.4166150915
ACTR10	-0.0692476918	10.1194330171	-1.0214857495	0.3074096375	0.4322753539	-6.6175184184
ACTR1A	0.4174504569	9.8412706558	4.0842756488	4.98139609792349e-05	0.0003853199	1.0586307725
ACTR1B	-0.173008899	8.8255599975	-1.9685978564	0.0494296599	0.108138972	-5.2135533174
ACTR2	-0.2644552082	11.2804902069	-2.4342895159	0.0151929573	0.0432562884	-4.2009185231
ACTR3	0.1436563383	8.4453821337	0.6676721086	0.5045831746	0.6220984082	-6.9146040351
ACTR3B	0.2912750206	6.5648196307	5.2627301406	0.120618199	5.87148201304263e-20	12.4088884454
ACTR5	0.0491337425	6.9707363051	0.802163044	0.4227558774	0.5471360455	-6.8163083164
ACTR6	0.3317316909	8.2599720825	2.9425615929	0.0033726803	0.0131236664	-2.8562151835
ACTR8	0.2649543282	7.2895037792	6.3496672583	4.08674751024859e-10	9.73168919804306e-09	12.3195205948
ACTRT1	-0.0808530108	6.8478698524	-1.8169718523	0.0696881717	0.140695992	-5.4976132255
ACTRT2	0.029643763	6.2073033957	1.0135054281	0.3112011295	0.4364374531	-6.6255874576
ACVR1	-0.383657106	9.5990739261	-2.6195130064	0.0090138942	0.0287319349	-3.7396838952
ACVR1B	0.0236519335	6.9271256607	-0.5175669118	0.0188319505	0.0046386773	-3.5501748719
ACVR1C	0.039546754	6.447017254	1.1243553361	0.2612830923	0.3833694232	-6.507859781
ACVR2A	0.0699995583	7.0952907341	0.4842605815	0.6288845913	0.6961080113	-7.0181955493
ACVR2B	0.0222432306	6.2828822641	0.5643254394	0.5909097469	0.5078896061	-6.9298757194
ACVRL1	-0.4107101217	6.9752421352	-1.3783579664	0.1735141381	0.2216170465	-6.180770933
ACY1	0.0585456885	7.9344671888	0.559954694	0.5757059261	0.6835709379	-6.980375512
ACY3	-0.039829288	6.1812497978	-1.2910810126	0.1971409092	0.3105376962	-6.3078992187
ACYP1	0.4073571413	7.36581639	4.2747212252	0.2688400798	2.92159767540011e-09	5.6270249042
ACYP2	0.0036878496	7.306203888	0.4759295382	0.5171925399	0.3493092859	-6.7629535147
ADA	-2.2670589375	9.7011785062	-7.4947080254	2.2160614163317e-13	8.30688863133035e-12	19.6536027218
ADAD1	0.1191888081	6.37941765	3.341312364	0.0008822631	0.0043706909	-1.6282973464
ADAD2	-0.073052623	6.1659006716	-1.3218168498	0.1867005795	0.2981751886	-6.2680380966
ADAL	0.1493878108	6.907010711	3.3452170914	0.0008701465	0.0043179122	-1.6155275994
ADAM10	-0.1544719802	7.4692271194	-1.3173386006	0.1881961148	0.2994439241	-6.2739031183
ADAM11	0.2617171239	6.3763355914	6.7466970707	3.38484681420545e-11	9.51605356438914e-10	14.7438916455
ADAM12	-0.1389765156	6.6531633867	-2.3968415488	0.0231552598	0.017639834	-4.2342639274
ADAM15	-0.4704146517	8.2616888366	-3.2930849158	0.0029211675	0.0002020114	-1.6190089559
ADAM17	-0.2128591254	7.5199728915	-2.5840039981	0.0377666028	0.0038607604	-3.5227292853
ADAM18	-0.0399334517	6.1921074729	-1.4046022283	0.1606238724	0.2662370983	-6.1560364796
ADAM19	-0.4222065204	7.579738271	-2.6165631336	0.0527197233	0.000200365	-3.0871659201
