gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
DEC1	0.0708729416	6.4097209874	2.7486397244	0.006150433	0.0135014677	-3.7969867242
MARCH1	0.0966664846	6.3764295075	3.3162319517	0.001339559	0.0011765215	-2.0711305114
SEPT1	-0.0522893349	6.5536668046	-1.6629891137	0.2501340569	0.0180036979	-5.7015878908
MARCH2	-0.1730515858	7.0841319308	-1.7193548549	0.0828762322	0.0001196432	-3.383557059
SEPT2	-0.1784840145	9.3856482122	-2.829558587	0.0815705631	1.40417384433073e-12	9.5831059213
MARCH3	-0.5832446503	7.4357608478	-3.4964468447	0.0049481894	1.17522942333447e-05	-1.0684828033
SEPT3	0.2253889096	6.4993339275	2.1488650322	0.0321236722	0.0522837264	-5.2496684086
MARCH4	-0.6512974155	7.400303728	-3.1143812629	0.0019243435	0.0049023015	-2.7401478662
SEPT4	-0.0582367489	6.658917288	-1.6023837613	0.3080002936	8.57825719705555e-06	-4.2550019541
MARCH5	0.1364604436	7.2910159662	2.8585566722	0.0137596872	0.0014828379	-3.294494156
SEPT5	-0.157044934	7.1502258143	-1.1841421176	0.0409014771	0.003409676	-4.609564953
MARCH6	-0.2901490507	8.8292773022	-2.6193163257	0.0090161356	0.0188550411	-4.1398634541
SEPT6	-0.1712208355	6.8902694223	-2.0160313646	0.0065806473	6.25571065605282e-05	-0.854925533
MARCH7	-0.036489919	9.8709886757	-0.4510948905	0.6520715777	0.7162487813	-7.4465867695
SEPT7	-0.5676549759	7.3037615372	-4.130932986	4.08479643506947e-05	0.0001619891	0.8637445202
MARCH8	-0.0398307239	6.3684899742	-1.6090212952	0.2353692967	0.0074471498	-5.5508408928
SEPT8	0.018123715	6.7736760322	0.4767868595	0.6336741157	0.6999804046	-7.4346853378
MARCH9	0.0463146668	6.5321345073	1.3276673143	0.1847540083	0.2512703457	-6.6690850649
SEPT9	-0.2861760825	12.607974358	-3.2440092265	0.0012389631	0.0033271244	-2.3348461168
MARCH10	-0.0300455452	6.3209169339	-1.2143301111	0.4529749939	0.0218461845	-5.915179596
SEPT10	-0.0241750632	6.8853398933	-1.087686173	0.1379813975	0.0419345613	-5.9070463785
MARCH11	0.0681628177	6.3439528465	2.6514786151	0.0082093395	0.0174020606	-4.0561011099
SEPT11	-1.1089385907	9.6302472414	-5.0745712096	5.07525211884563e-07	3.14909659518126e-06	5.0633016169
SEPT12	0.0971042951	6.5796537731	3.6396447376	0.000294698	0.0009376141	-0.9992381472
SEPT13	-0.2735983457	6.6642588631	-8.5481109247	8.91914240050548e-17	2.57651385148792e-15	27.0293615595
SEPT14	0.0640387609	6.3359263628	2.4315190766	0.015304755	0.0298061556	-4.6089456207
SEPT15	-0.1163116393	10.4549796119	-0.9441554259	0.3454409627	0.424781963	-7.103314031
7A5	0.1975316614	6.440659804	5.9694791152	3.91444144374469e-09	3.74636238762929e-08	9.7760929205
A1BG	0.0409878995	6.5275809409	1.3669601352	0.2282336935	0.0015888349	-4.4133033271
A1CF	0.0478222831	6.3811847265	1.6413443794	0.0796967106	1.34036417694745e-07	-1.2312496859
A26C3	0.089256811	6.3720421878	2.6821982002	0.0316595126	4.22407230584106e-07	0.7600970418
A2BP1	-0.0330866279	6.2632379932	-1.280749734	0.025521295	0.0024964501	-4.3948338864
A2LD1	0.3737882687	7.1403038997	4.8566351122	1.49737625924837e-06	8.3665654916077e-06	4.0220252347
A2M	-0.2241109076	6.5883099873	-1.2389214315	0.2158216913	0.286229026	-6.78254824
A2ML1	1.2238574622	6.1713088184	19.4858890466	5.94244919430537e-67	1.66075631891264e-64	141.6871039076
A3GALT2	0.1387632172	6.3846296098	4.300197296	0.0017204463	1.84552287245159e-07	2.4097942321
A4GALT	0.4364040087	7.3892615684	2.6954414771	0.0072113413	0.0155134987	-3.9399879754
A4GNT	-0.1579419179	6.4589905346	-5.4178707835	8.50297017948636e-08	6.2215923245131e-07	6.7888552334
AAA1	-0.0201334403	6.336359081	-0.7909121091	0.1746136491	0.0029742887	-4.8699402041
AAAS	-0.1748469715	6.7738158217	-4.5216167013	7.29340762097597e-06	3.46868326801245e-05	2.5044804067
AACS	0.2988225105	7.3786391835	4.3778057335	1.39668887930316e-05	6.22330306211012e-05	1.8842700668
AACSL	-0.0160482899	6.6991894458	-0.4967197176	0.6195546269	0.6871476948	-7.4249980283
AADAC	-0.0216390052	6.5450443601	-0.3259013301	0.7446038778	0.7964576899	-7.4951548161
AADACL1	0.289436369	7.6915731035	2.5682436119	0.1632402384	0.0001481934	-3.0542015897
AADACL2	0.1237972138	6.4202062061	4.392107788	1.31035449203585e-05	5.87129807545254e-05	1.9451051587
AADACL3	0.1142291247	6.3287768183	4.1842322609	3.25470138908535e-05	0.0001322688	1.0793291477
AADACL4	-0.1778233218	6.3840378215	-2.7908245921	0.0054116482	0.0120627474	-3.6816495991
AADAT	0.0053854087	6.6748407289	-0.4326459935	0.159947693	0.0558317258	-6.191898242
AAGAB	0.4854808643	7.9743866412	7.2211881466	1.44513217932752e-12	2.44613055777219e-11	17.4992125331
AAK1	0.2908951786	6.6995006454	5.3201312668	0.2526563124	1.48880090872161e-37	21.6797225843
AAMP	-0.3037414015	8.3856294727	-3.6067081626	0.0003338864	0.0010479617	-1.1160657605
AANAT	-0.0031572004	6.1359614274	-0.1364926861	0.8914740604	0.9168454696	-7.5388892632
AARS	0.2117908586	11.3366811387	1.8881579141	0.0594497595	0.0960284402	-5.7726191631
AARS2	0.1304620464	7.8260972086	1.9456713718	0.0521248315	0.0857389398	-5.6631225331
AARSD1	0.008147754	8.3813968678	0.1424933626	0.8867344692	0.9131839547	-7.5380532307
AASDH	0.0856659794	7.2962402662	1.5127310633	0.1308339197	0.1877741506	-6.4073876452
AASDHPPT	0.0522062134	8.3141561387	1.0215283424	0.5126017022	0.0679281212	-6.490688945
AASS	-0.0964589469	6.8830541186	-2.0534010318	0.2601715592	1.32689309749715e-05	-1.9068924505
AATF	0.0862991087	8.3572463109	1.4236445743	0.155029112	0.216664595	-6.5375945789
AATK	0.0082524112	6.780370605	0.7977997809	0.1390029338	6.43853716830064e-06	-3.0697472375
ABAT	0.0401491545	6.365177239	1.4186650951	0.422978543	0.0001950898	-4.7319368032
ABCA1	-0.6876789765	9.514343624	-3.5429046192	0.0004240794	0.0012927388	-1.3394760119
ABCA10	0.0442318986	6.4616235092	1.473112348	0.1478242556	0.1472717923	-6.4497096553
ABCA11	0.0071959593	6.6436221807	0.2356697299	0.8137631778	0.853993882	-7.5204572709
ABCA12	0.1318662396	6.1902917253	3.4065140918	0.020972255	2.62011608770852e-16	11.9533058521
ABCA13	-0.005119043	6.124378162	-0.1022898663	0.9185581394	0.9376968354	-7.5429678358
ABCA2	-0.2888170766	6.6421521343	-4.0404440571	0.4996054794	7.55913122070212e-14	7.9912465889
ABCA3	0.2754663354	6.9110546546	2.0978957472	0.036299775	0.0629188106	-5.3576521899
ABCA4	-0.0553654176	6.6314647419	-0.7558740221	0.4499985069	0.5292564241	-7.2629856404
ABCA5	-0.1237736434	6.3374634817	-3.0822674103	0.0074971731	0.0001546999	-2.5682693722
ABCA6	0.0161050637	6.6153843505	0.6085066853	0.1841935201	0.053400003	-6.1421551744
ABCA7	0.0954394355	6.5468384158	2.3422632608	0.0196384774	0.0319125751	-4.8185138311
ABCA8	-0.158766088	6.7083507417	0.0370146437	0.0285146755	0.0469951203	-5.1469665398
ABCA9	0.0099688405	6.5640076172	0.1986314016	0.0013451701	0.0015987131	-2.2025550122
ABCB1	0.1024644436	6.3361906243	1.5864140232	0.1830574687	0.0488073515	-6.0980648957
ABCB10	-0.2185465517	8.0254895629	-3.0556858993	0.0023374255	0.0058138367	-2.9183929933
ABCB11	0.1704692005	6.4908740079	5.2380798749	2.19452047893838e-07	1.47229256734003e-06	5.8722204958
ABCB4	0.1626818465	6.4122088899	3.06590649	0.0022600973	0.0056524214	-2.8875921027
ABCB5	-0.0787127358	6.1205318568	-3.6556908829	0.0002772108	0.0008879583	-0.9419523701
ABCB6	-0.2295895627	8.1359984761	-2.4831197295	0.0132748015	0.0264081437	-4.4834658383
ABCB7	0.4341820801	7.9314920302	6.82725032	1.98869399462548e-11	2.84457922653411e-10	14.9310102714
ABCB8	-0.0317365139	6.5083312106	-1.043857198	0.2969394387	0.3745225687	-7.0044786394
ABCB9	-0.0654328575	7.345117015	0.0143165145	0.0739009704	0.0001763129	-3.196455427
ABCC1	-0.0106505306	6.7296857072	0.7016111623	0.0472787727	0.0052907338	-4.4765574627
ABCC10	-0.3198030572	7.057147872	-5.4577832272	6.86357031626416e-08	5.12283959556689e-07	6.9961776645
ABCC11	-0.0006428566	6.3474399486	-0.0449992528	0.6084983353	0.5518585581	-7.3894424717
ABCC12	-0.0514457929	6.2308730165	-2.1017627504	0.0359582288	0.0624299039	-5.3495965796
ABCC13	0.0267960219	6.3955216068	0.8616103895	0.1068270948	0.0001275784	-3.3508302695
ABCC2	-0.058432123	6.242308086	-1.6828875333	0.0928769806	0.1404028579	-6.1369013069
ABCC3	0.7471594298	6.9436520261	4.7560171927	0.2518049937	2.79000932032718e-16	10.9985189659
ABCC4	-0.4472322675	7.9084114397	-2.2098120495	0.0288001097	0.0368249392	-5.1101221757
ABCC5	-0.1501364584	7.263391229	-1.9579705849	0.1870536201	0.0023301545	-4.0403819898
ABCC6	-0.0793401164	6.4633109711	-1.8370024494	0.0309354566	2.31175201335384e-08	-1.4265212659
ABCC6P1	0.0002802545	6.5239203769	0.0087558913	0.9930165848	0.9948702101	-7.5481548959
ABCC6P2	-0.0824838413	6.8493689317	-1.6464581721	0.1001527308	0.1497503365	-6.1972143773
ABCC8	-0.0392354858	6.1430922396	-1.6091469578	0.1080696476	0.1597370447	-6.2576305297
ABCC9	0.0054946088	6.4807080593	0.1628751747	0.472847435	0.1990105946	-7.0696527221
ABCD1	-0.2728799475	6.652313716	-5.948782439	4.41381804706397e-09	4.17941139095586e-08	9.6593028733
ABCD2	0.0285069216	6.2491084363	0.8990561648	0.0035589228	3.81667577332297e-05	-0.7622370385
ABCD3	0.120573381	7.5558432234	2.4154070866	0.0159924166	0.0309551997	-4.6475958982
ABCD4	-0.0695373211	6.417313837	-2.235938393	0.0056997574	4.30032528809755e-06	-1.1334427031
ABCE1	0.5697292677	8.5901177026	6.6363338472	3.04670536695973e-10	1.05796769860237e-10	13.7817079488
ABCF1	-0.1055933755	9.4293608715	-1.7522593259	0.0826422899	0.0975549455	-6.0104300364
ABCF2	0.0513570742	7.1364234783	0.779881236	0.1192125817	0.0002275119	-3.5672159477
ABCF3	-0.3235392136	6.9812643858	-5.7268187357	1.56447306961269e-08	1.34031611737487e-07	8.4297238795
ABCG1	0.2337794949	6.5208737557	2.3807145805	0.0271282846	2.94682844734931e-07	2.1768520457
ABCG2	-0.1608494611	6.2508150884	-1.7453966901	0.0813882636	0.1255691726	-6.0303620772
ABCG4	0.1756447238	6.719328397	4.1909294619	3.16255240697498e-05	0.0001289233	1.1066031742
ABCG5	0.0997182371	6.4761608398	3.7326271468	0.0002060889	0.0006813036	-0.6639281808
ABCG8	0.0919503248	6.4178035845	3.394110522	0.0007303619	0.0020920445	-1.8455608795
ABHD1	0.0084341164	6.4387365177	0.2849026022	0.7758094923	0.822036077	-7.5076592174
ABHD10	-0.1025094146	7.8940570884	-1.5264133012	0.1273932857	0.1835711712	-6.3866949087
ABHD11	0.1483622226	6.6502916502	3.8700870275	0.0470803325	3.41304281188979e-09	1.7268782179
ABHD12	-0.0970348291	8.0584411775	-1.1242807469	0.3624597089	0.0196357867	-6.2310954431
ABHD12B	0.1223496831	6.4197660793	4.0153708125	0.2784844671	2.83015518498295e-11	4.93020884
ABHD13	0.0884343362	6.4529147026	3.1417864274	0.0380787675	3.68290492457756e-05	-1.767258191
ABHD14A	-0.9706743629	8.3460819188	-9.4428924957	6.38098865249369e-20	2.55407182242313e-18	34.1748390302
ABHD14B	-0.0312838237	7.1080438002	-0.3900816753	0.6966039166	0.7552232202	-7.4722106813
ABHD15	-0.3333978427	7.1466018316	-4.8353333483	1.66075791002231e-06	9.16774857974097e-06	3.9225241602
ABHD2	-0.0105853093	6.5865720461	-0.4776045037	0.0134227731	0.0007782454	-3.0487628945
ABHD3	0.3826389357	6.7098681834	4.9567551046	9.15525020240911e-07	5.35295397759327e-06	4.4951285331
ABHD4	-0.2694736145	7.3675347723	-3.4375030193	0.0006245517	0.0018211014	-1.7001339374
ABHD5	0.0739447511	7.3939351636	0.712508988	0.4764052733	0.5546312362	-7.2947595947
ABHD6	0.1428119137	7.4510742981	1.106746446	0.2688128985	0.3446190544	-6.9370544469
ABHD7	0.2129748117	6.9073568605	1.954596089	0.0510589834	0.0842174557	-5.6458402014
ABHD8	0.1367014874	8.2820893314	1.7663653934	0.0778037879	0.1207885713	-5.9937613464
ABHD9	0.7144356579	6.4137084281	12.8462652991	8.03244554417023e-34	7.85466740158808e-32	65.8723116357
ABI1	0.2479955823	7.4207879181	4.8504938047	0.0001231959	2.94147740053474e-08	4.6000821332
ABI2	-0.052942038	7.2246109442	-0.5272049932	0.1307734158	0.0011263662	-4.1862427155
ABI3	-0.1678450295	6.4233621998	-2.3580913118	0.0186643254	0.0354314611	-4.7830414463
ABI3BP	-1.408526197	7.883897224	-4.2911253397	2.04825989886177e-05	8.75487450526157e-05	1.5195730206
ABL1	-0.3000528786	7.4673593669	-5.1021459713	0.0038018182	3.88815162679203e-10	6.7222766214
ABL2	0.0235067362	6.7111203964	0.3806538617	0.5862002683	0.2855421018	-7.2633303402
ABLIM1	0.7795227521	7.2728455155	6.1314426678	0.2293180539	5.30172785079492e-31	18.7933747895
ABLIM2	0.1448349301	6.3134702758	3.3895382671	0.0007424339	0.0021217338	-1.8607806628
ABLIM3	-0.821565087	7.7769539304	-4.7559585854	2.43442616538678e-06	1.29394983364149e-05	3.5553494458
ABO	-0.0265694712	6.1509028711	-1.2257327484	0.2207430806	0.2919116486	-6.7987437568
ABP1	0.0189427066	6.2613379596	0.6139985265	0.5394310818	0.6135592985	-7.3599748703
ABR	-0.1948490724	7.6930991278	-3.1248505343	0.2989737068	4.45590716575749e-06	-0.5036540962
ABRA	-0.0288766546	6.1779786541	-1.2805922096	0.2007936008	0.269323334	-6.7302436535
ABT1	-0.3026452218	7.2364370597	-4.1001188416	4.65279857050663e-05	0.000181737	0.7403037989
ABTB1	-0.5515627317	7.3504350561	-6.8759879307	1.2536381092e-06	8.1552689828951e-17	17.0567112292
ABTB2	0.1351896522	6.6319808388	2.5122835696	0.0122363032	0.0245866092	-4.4114032697
ACAA1	0.3198828967	8.6098751848	4.2251472639	2.72923501278128e-05	0.0001131008	1.2465981097
ACAA2	-0.4172262604	8.8143186994	-4.9926335238	7.65937527350663e-07	4.5688299260292e-06	4.6668455397
ACACA	0.4641883573	7.98982829	4.6288948752	0.002778027	6.1968928615718e-15	15.2480296593
ACACB	-0.4012914809	6.8404004704	-2.8473625418	0.0045474774	0.010371428	-3.524381233
ACAD10	-0.1132363826	7.5314957805	-1.859262697	0.0634414779	0.1014595349	-5.8264048121
ACAD11	-0.656053652	8.9247394613	-7.6021516611	1.0218649755937e-13	2.05115616924207e-12	20.0989868237
ACAD8	-0.0531419178	7.337629881	-1.0411810937	0.4154473673	0.0384840206	-6.1925929021
ACAD9	-0.2394362572	8.6530802081	-4.0057021428	6.89779068141528e-05	0.0002581329	0.3675418199
ACADL	0.1307822187	6.3765425304	4.4289391354	1.11088545436713e-05	5.06054968387786e-05	2.1026309612
ACADM	0.2274079229	8.7489911094	2.5019788914	0.0264645815	0.0059982631	-4.2941029288
ACADS	-0.2043857216	6.6189871629	-3.3645618202	0.0008117226	0.0022953046	-1.9435707927
ACADSB	0.0174619282	6.5692762515	0.67315216	0.5010897002	0.5779957472	-7.3219746306
ACADVL	-0.196931827	9.2726377499	-2.220194863	0.0485225115	0.0074756774	-4.9454367696
ACAN	-0.0195865895	6.1008581159	-0.8955878394	0.3708043951	0.4509246475	-7.1478786692
ACAP1	0.0411075627	6.29697524	1.2766128241	0.2021947742	0.270910368	-6.7353128758
ACAP2	-0.3701689466	7.9241807958	-5.3009514372	1.58015568257731e-07	1.09207393976893e-06	6.1895375896
ACAP3	-0.2275546645	6.3426818112	-6.6234607674	7.35950859945447e-11	9.55987213038597e-10	13.6513845528
ACAT1	-0.0242842076	9.9881632688	-0.3457477799	0.7296441201	0.7836684807	-7.4884989724
ACAT2	0.6841710768	7.9051089225	5.2550082286	0.0006702241	1.57605815144173e-11	7.772661286
ACBD3	-0.1655759926	9.4148815785	-1.7497477831	0.0806336274	0.124600257	-6.022802873
ACBD4	-0.047559945	6.5763361945	-1.6446696693	0.1005213455	0.1501778854	-6.2001417486
ACBD5	-0.1422271005	6.4073066434	-4.0385341961	0.1312730535	2.36111196728577e-11	3.6119539876
ACBD6	0.0057902026	8.2883565193	0.09684491	0.9228794044	0.9411927179	-7.5435093232
ACBD7	0.0233387341	6.4130418671	1.7700452372	0.1833767575	4.77270437520847e-05	-2.4882965375
ACCN1	0.0985338119	6.3334899985	2.6804472423	0.2361831003	2.09990093372341e-05	-2.126354365
ACCN2	-0.2625430661	6.918208397	-2.6583670837	0.0401867831	0.0012092492	-3.6425242814
ACCN3	-0.0910842363	6.3927154303	-3.3660694424	0.0050446866	0.0001504811	-1.647045395
ACCN4	-0.0101836925	6.2898000722	-0.4789100757	0.0623400949	0.0139795471	-4.8248823335
ACCN5	0.0086026051	6.3698148681	0.3326004218	0.739543139	0.7921208726	-7.4929521245
ACCS	-0.4304257507	7.6757242745	-3.2073795964	0.0014052393	0.0037201311	-2.4509975128
ACCSL	-0.0643252091	6.2821365925	-2.2658316985	0.3405836613	0.000168351	-3.3208730375
ACD	-0.0757976686	7.826808396	-1.3412360291	0.1803121814	0.2461934736	-6.6510493316
ACE	0.0142120437	6.306372649	0.4481114772	0.1030485551	0.0003025646	-2.6142499067
ACE2	0.0347745934	6.44884405	1.3909526715	0.1647156295	0.2280295423	-6.5834072022
ACER1	-0.0454131995	6.2825873587	-1.7215370522	0.084339332	9.74797567353562e-06	-1.3725550212
ACER2	-0.1083277297	6.7817942054	-1.7755486056	0.105897267	1.06534506237286e-05	-1.503023922
ACER3	0.1684616494	6.8772927938	3.6815582435	0.000251058	0.0008118947	-0.8490951891
ACHE	0.0256605456	6.4316135067	0.8323070616	0.3333219532	0.1754384435	-6.8260685474
ACIN1	-0.1587162611	8.4730254161	-2.6731830589	0.0077021071	0.0164531082	-3.999009543
ACLY	0.4688580093	10.0737903817	5.0546288168	1.12610485300991e-05	7.47302436682666e-08	5.239887343
ACMSD	0.0918581755	6.3201807499	3.2010659852	0.0014359024	0.0037906828	-2.4708886887
ACN9	0.6829498264	7.9145438018	8.0651604084	7.74270619018268e-10	2.51780834587689e-20	24.8000473958
ACO1	-0.6934483895	10.751865282	-6.9697765766	7.81032883532306e-12	1.18499724131431e-10	15.8458901526
ACO2	0.4326558468	8.0365013581	6.9932315495	6.68667271653206e-12	1.02405395290054e-10	15.9980086108
ACOT1	-0.3700033949	7.1141773249	-3.7595605657	0.1344719097	1.45196570223866e-15	10.3442074073
ACOT11	0.5043810059	6.5579186516	9.5833574904	3.29484095870005e-20	2.74571032215652e-19	35.3517319046
ACOT12	-0.0758839712	6.2670193573	-2.9734664007	0.0030535727	0.0073392343	-3.1625326522
ACOT2	-0.3759825145	7.2243755396	-4.5694122202	0.0035915339	2.73065794354591e-09	4.3022005749
ACOT4	0.0689630739	6.6657801217	0.9114905834	0.3623747815	0.4421535897	-7.1335450461
ACOT6	0.1182511464	6.422656394	3.8861459696	0.0001122901	0.0003979569	-0.0926036383
ACOT7	0.2936030615	7.2069924348	2.3120088162	0.0304315758	2.62338392102624e-11	4.5685126111
ACOT8	0.0614708454	7.1138270367	1.3972987933	0.1628004076	0.2258100115	-6.574596838
ACOT9	-0.0135558125	8.6738991012	-0.1904871813	0.7195044875	0.6492170866	-7.4632441498
ACOX1	0.0507528538	6.7292351951	-0.3277583116	0.015378935	7.34664437013938e-08	2.466700901
ACOX2	-0.1423563765	7.398034554	-0.8000509725	0.4239734959	0.5040194358	-7.2286905221
ACOX3	0.0949941418	8.0708371044	1.2577290227	0.208941336	0.2785117896	-6.7591543869
ACOXL	0.0051227885	6.2691066116	0.2078373226	0.8354210773	0.8719409588	-7.5266213994
ACP1	-0.1624213153	10.4416025329	-2.1438905353	0.2508414603	5.27661770432618e-06	-1.405989938
ACP2	-0.8027709902	8.5231887416	-8.0637461072	3.56469778528362e-15	8.60318043417122e-14	23.3978452269
ACP5	-0.1985522224	6.6153424665	-0.7942054004	0.42736566	0.5074644883	-7.2333400967
ACP6	0.2528412492	7.1345152755	3.1726923797	0.001581485	0.0041207817	-2.5598114676
ACPL2	-0.2217682051	7.6703718481	-1.4494096679	0.2848123572	0.0407726011	-6.1453723301
ACPP	0.1322380432	6.5769203985	2.490533832	0.0130036434	0.0259463091	-4.4652241643
ACPT	-0.1010115616	6.5842587987	-2.3989715805	0.1077114988	0.0012348421	-4.0354146573
ACR	-0.1679411285	6.3220560234	-5.6162111837	2.89450234694515e-08	2.35261126051568e-07	7.8327785975
ACRBP	0.0178243561	6.2731314031	0.725009095	0.4687073059	0.5471592171	-7.2857928549
ACRC	-0.4242094751	6.6991178038	-8.9591152762	3.4268479603542e-18	1.13501722311002e-16	30.2427877911
ACRV1	-0.057170576	6.2653328514	-2.0632716879	0.1639825213	0.0044902359	-4.8576371882
ACSBG1	0.0419628444	6.4979927661	1.248497264	0.2122984105	0.282333274	-6.7706811563
ACSBG2	-0.0571833901	6.2065890954	-2.439596875	0.0149699165	0.0292529634	-4.5894732185
ACSF2	0.2990761471	7.4946669996	3.5754779585	0.0003755136	0.0011617885	-1.2258983155
ACSF3	0.112176893	6.5771166245	3.5745475963	0.0003768253	0.0011652373	-1.2291561956
ACSL1	0.6385427941	7.3231835007	4.6227248239	4.56946571146116e-06	2.27490708356722e-05	2.9517894364
ACSL3	0.3613554323	8.5442646507	4.0424877327	0.000215556	7.52340228549334e-06	0.6749539426
ACSL4	-0.073887983	7.1529133462	-1.0842641828	0.372102675	0.038784495	-6.5810042616
ACSL5	-0.0930467171	6.3807555571	-1.5587024002	0.1751390889	0.0414397443	-6.1873806609
ACSL6	0.0309305955	6.2707137311	0.5855998975	0.2184346564	4.56556968913205e-08	-2.0388094585
ACSM1	-0.0325991551	6.1151276444	-1.4251565178	0.1545918473	0.2161558229	-6.535450236
ACSM2A	0.0982779864	6.3318662156	3.9582550735	8.38210505217263e-05	0.0003068479	0.1833384033
ACSM2B	0.1109037173	6.3984151116	3.6474133933	0.0007950262	8.37996692124056e-05	-0.85814504
ACSM3	0.0568520801	6.3946633903	1.3331784803	0.1928487824	0.0002273868	-4.4903016421
ACSM4	0.0206969421	6.3099592697	0.8907306853	0.3734031728	0.4536061023	-7.1522063998
ACSM5	-0.0002248981	6.3569072374	0.0635751517	0.0940228064	0.0055403361	-5.0323819368
ACSS1	0.0714778581	6.6996968929	0.8422404758	0.3999630774	0.4804459959	-7.1941239448
ACSS2	0.5107014867	7.639914334	5.4379018663	0.0030262749	7.64269529903965e-29	20.6805856432
ACSS3	-0.1704439456	6.5632147131	-4.7706669737	2.26880902706874e-06	1.21595379959139e-05	3.6229606003
ACTA1	-0.2740041281	6.4837170557	-1.5345415806	0.1253829474	0.1811884099	-6.3743142763
ACTA2	-0.636661827	10.9369371824	-1.6734264915	0.0947243962	0.1428046844	-6.1526909634
ACTB	0.0717717156	13.7102127583	0.8574662251	0.4047271914	0.3278825509	-7.1529110702
ACTBL2	0.0136524488	6.402996192	0.346510286	0.7290713724	0.7831815203	-7.4882354093
ACTC1	-0.0431898612	6.5037836386	1.2386938212	0.2082630784	0.0028686618	-4.6984446922
ACTG1	-0.0512124906	13.9088554855	-1.2445868084	0.4638653765	0.0339726714	-6.1414112669
ACTG2	-3.8200694496	11.5763025844	-8.3941894641	2.93226654982522e-16	7.98695971250261e-15	25.856840069
ACTL6A	0.4803093837	9.1012161064	6.3129479331	7.71062791255483e-08	1.29497448540236e-11	12.1889123911
ACTL6B	-0.0501424399	6.4133972558	-1.9784563128	0.0482989171	0.0803807666	-5.5992521127
ACTL7A	-0.0186296962	6.1220143812	-0.9141669753	0.3609680178	0.4407778449	-7.1311079946
ACTL7B	0.0763757901	6.373770356	2.5975153084	0.0096026545	0.0199210689	-4.1960721101
ACTL8	-0.1335604222	6.3426593602	-4.4832958495	8.68729482487501e-06	4.0576505327697e-05	2.3373728936
ACTN1	0.6987589145	11.2386945081	4.3928925775	1.30576790899233e-05	5.8524126124138e-05	1.9484487436
ACTN2	0.0331712423	6.3449593571	0.4883356184	0.6254767984	0.6924152037	-7.4291209778
ACTN3	-0.389550945	6.5968414453	-3.8868568089	0.0001119694	0.0003969395	-0.0899070697
ACTN4	0.4421283865	9.6510473577	3.3655181991	0.0008089623	0.0022885954	-1.9404115425
ACTR10	-0.5101177328	10.1028951274	-9.4709317428	5.04138063703979e-20	2.03686440434582e-18	34.407574136
ACTR1A	0.1190017526	9.8363640044	1.444102758	0.1491917906	0.2098602454	-6.5083876193
ACTR1B	-0.3395440425	8.8173240277	-4.8962525017	1.23376777001088e-06	7.01819650070863e-06	4.2081600845
ACTR2	-0.3310544844	11.2745519041	-3.950030799	8.66836402784959e-05	0.0003160533	0.1516219839
ACTR3	0.0319251937	8.4433742145	0.18981914	0.8495101056	0.88342093	-7.5301994456
ACTR3B	0.1390101216	6.5633767494	3.9506177097	0.135206102	1.93835393914618e-10	3.0925087175
ACTR5	-0.130131436	6.9650585304	-2.6920408147	0.0072844524	0.0156508198	-3.9490363227
ACTR6	0.0617320586	8.2549111377	0.7028069639	0.4824276271	0.5603231097	-7.3016118554
ACTR8	-0.0593563584	7.2816166433	-1.762787314	0.0784061563	0.1215857308	-6.0000374944
ACTRT1	-0.0928353636	6.8463508092	-2.6598158252	0.0080110579	0.0170253004	-4.0342247012
ACTRT2	0.0189790407	6.2073275161	0.8248705131	0.4097476488	0.49009297	-7.2085700789
ACVR1	-0.3878618052	9.5937289917	-3.403719073	0.0007055859	0.0020290749	-1.813512125
ACVR1B	0.0669175546	6.9289769337	0.2989073254	0.0001173273	1.08001602329607e-05	1.275046199
ACVR1C	0.0892360804	6.4493111028	3.2129738548	0.0013785767	0.0036591861	-2.4333409485
ACVR2A	-0.1496662577	7.0884659996	-1.24622835	0.2670182825	0.1270256743	-6.6530313862
ACVR2B	-0.0351646586	6.2811521646	-0.7833197223	0.5569205545	0.1736896585	-6.9417943829
ACVRL1	-0.4275680504	6.9690830721	-1.7920531837	0.0750594635	0.0950874477	-5.9432826702
ACY1	0.6039383726	7.9545586268	7.6101102784	9.65715586735649e-14	1.94506238281925e-12	20.154495038
ACY3	-0.0600066705	6.1799963912	-2.5017934019	0.0126012325	0.0252339868	-4.4374190597
ACYP1	0.2970432074	7.3674301138	3.78867865	0.0706076717	4.58542350705253e-13	6.2040716462
ACYP2	-0.0504597386	7.3043378437	0.1250537815	0.107155342	0.1243097897	-6.2229746071
ADA	-1.1831918302	9.7088262661	-4.9993984133	7.40510640913833e-07	4.43002635604829e-06	4.699351362
ADAD1	0.0778009911	6.3795674204	2.8048069505	0.0051851053	0.0116156396	-3.6430421632
ADAD2	-0.0319811552	6.1663645638	-0.7388915583	0.4602395153	0.539153047	-7.2756520403
ADAL	-0.0050709621	6.9035685167	-0.1425215664	0.8867122021	0.9131839547	-7.5380492164
ADAM10	-0.0710097124	7.470088271	-0.8824797021	0.4078515124	0.2852517955	-7.0953694984
ADAM11	0.0343618092	6.3718353402	1.2603587489	0.2079921444	0.2774266302	-6.7558554475
ADAM12	-0.1895952247	6.6494900011	-4.1330597662	0.0035535298	2.17042021421844e-07	1.5986209296
