gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
DEC1	0.0144207443	6.4101449661	1.3112619932	0.1901516486	0.2529660173	-6.5398671057
MARCH1	0.0225963987	6.3776029322	1.8556655364	0.07826742	0.049756078	-5.6293023232
SEPT1	-0.0298089098	6.5494567814	-2.2374428784	0.3099788009	0.0002494445	-3.4265966998
MARCH2	-0.030858099	7.0839817294	-0.4772808008	0.2502481482	0.0081342942	-5.1098878525
SEPT2	-0.0744372515	9.3768304329	-3.0861224688	0.0634591024	1.7217401235919e-09	2.7976978779
MARCH3	0.1796969083	7.492931779	2.581951313	0.0128306806	0.0090435675	-4.0514326784
SEPT3	-0.0759713176	6.4759133788	-1.7587312213	0.3503386745	0.0042635087	-4.930318852
MARCH4	0.2449142246	7.4731416009	2.7157169849	0.0067582442	0.013746119	-3.7351110229
SEPT4	0.0103038578	6.6630727852	-0.4462718346	0.1847583034	0.0006399557	-4.668412898
MARCH5	0.0051230853	7.287228908	0.1675348511	0.4830512118	0.4551980783	-7.1300593845
SEPT5	0.0353060918	7.1629606475	-1.9461916045	0.2324667622	1.94849539018832e-13	3.5130185967
MARCH6	-0.127873343	8.8135469929	-2.5953934972	0.0096242688	0.0187913949	-4.0510206468
SEPT6	-0.0177961039	6.8927099922	-0.1613874983	0.0188205134	0.000316646	-3.2708420403
MARCH7	-0.1325478502	9.8453323911	-3.905590323	0.000102064	0.0003264872	0.1387471232
SEPT7	0.0846635816	7.3410602083	1.3833306485	0.1669557267	0.2265879121	-6.4432282438
MARCH8	-0.0013149575	6.3696320333	-0.3101357499	0.2478569989	0.0047873056	-5.3187601446
SEPT8	0.0146085656	6.7760047068	0.8803295742	0.3789494995	0.4546027231	-7.0101896289
MARCH9	-0.0322147426	6.5239463048	-2.2638289345	0.0238560581	0.0417421361	-4.848611408
SEPT9	-0.3131142498	12.5544433078	-7.7569020089	2.69684807086615e-14	4.17212025008448e-13	21.5195283828
MARCH10	-0.0133736328	6.3192611751	-1.2862360148	0.3228574081	0.0657402116	-6.2787283532
SEPT10	0.0121873684	6.8886730556	0.3220942737	0.5987618064	0.2122764883	-7.024144295
MARCH11	0.0243213128	6.3464855439	2.2918498483	0.0221775087	0.0391576043	-4.7853573531
SEPT11	0.0943744192	9.6886732741	1.0281130041	0.3042125054	0.3780126504	-6.8696771343
SEPT12	0.0323636963	6.5827974337	2.7275109422	0.0065235429	0.01333305	-3.7033897801
SEPT13	-0.1132350937	6.6509189235	-8.1368483294	1.578995961397e-15	2.77034020255355e-14	24.3069507628
SEPT14	0.0452628885	6.3428624879	4.1317807001	3.98523793325598e-05	0.0001399039	1.0272216538
SEPT15	0.08483151	10.4763418131	1.6061474796	0.1086425895	0.156532691	-6.1119308174
7A5	0.0767625154	6.4492763244	5.2234647245	2.25013446550099e-07	1.26851397636759e-06	5.9812918277
A1BG	0.0082444383	6.5278067245	-0.2535509498	0.0025396833	0.0020273506	-2.5475817031
A1CF	0.0344619477	6.3864987944	1.3818855584	0.0333903689	2.27055606045629e-07	-0.3132391104
A26C3	0.0388264237	6.3767774249	2.8342068518	0.3076708639	2.39769864624337e-06	-1.1254138981
A2BP1	0.0161020421	6.2676823553	1.047671431	0.2111443155	1.23523960381476e-05	-3.71938358
A2LD1	0.3128403433	7.1906791401	9.6309086557	7.89694218770269e-21	2.4156766610582e-19	36.3299077692
A2M	0.5173322819	6.7014156248	6.3997745837	2.67050321140821e-10	2.47217830611566e-09	12.5167616571
A2ML1	0.0295390396	6.1340084885	2.0761813199	0.0382012236	0.062998673	-5.2523925648
A3GALT2	0.0420475926	6.3882679573	3.1192725022	0.0082941452	0.0004217766	-2.3273675117
A4GALT	0.7419281729	7.5246563118	11.2039106453	3.89207598200757e-27	2.17289173411583e-25	50.6804540387
A4GNT	-0.0607746833	6.4522235315	-4.9498481456	9.08866568939825e-07	4.5305199913031e-06	4.6372492637
AAA1	-0.005560939	6.3359409357	-0.5304282479	0.2725271778	0.0217568142	-5.7946354612
AAAS	-0.0724450615	6.7652743666	-4.4008812955	1.22675590169558e-05	4.82077610391746e-05	2.1465080484
AACS	0.065231811	7.3813273314	2.1510108036	0.0317791125	0.0536018592	-5.0955102224
AACSL	-0.0208646496	6.6955154482	-1.5479535748	0.1220354292	0.1731459448	-6.2031937769
AADAC	0.3054804514	6.6079153494	7.9287790789	7.57393605017226e-15	1.24037646874371e-13	22.7664292187
AADACL1	0.1402032168	7.7098353395	2.8589337235	0.0878140571	5.6391039848297e-05	-2.2496381683
AADACL2	0.039230358	6.4238013657	3.1709228838	0.001578433	0.0037749238	-2.413228094
AADACL3	0.0471045767	6.3343113987	4.0930564822	4.69659771652776e-05	0.0001621172	0.871711075
AADACL4	-0.1253311482	6.3648497471	-4.9346116142	9.80450924098707e-07	4.85456311941567e-06	4.5643984797
AADAT	-0.015582742	6.6714821394	-0.553616434	0.368019912	0.1591154273	-6.6528369438
AAGAB	0.0962146319	7.9767688768	3.2765957504	0.0010966962	0.0027282237	-2.0778352157
AAK1	0.0246283137	6.6942144583	1.0671854759	0.0600334146	0.0057753415	-4.9074742144
AAMP	-0.0627359689	8.3836227918	-1.7699906549	0.0771157774	0.1162397167	-5.8370232336
AANAT	-0.0330100313	6.1293620828	-3.4757937644	0.0005372379	0.0014434087	-1.416552995
AARS	-0.0258831597	11.3239248589	-0.5616660801	0.5745034348	0.6423802977	-7.2392297266
AARS2	-0.0715558324	7.8069332949	-2.4924423569	0.0128913812	0.0242869096	-4.3101464189
AARSD1	0.0586331879	8.3930289058	2.2217502717	0.0265838465	0.0459280729	-4.9421563891
AASDH	-0.0606151701	7.2808857211	-2.5247028001	0.0117750794	0.0224045754	-4.2300574402
AASDHPPT	-0.0662064074	8.2988488353	-2.7320752848	0.3849995454	1.61893798609353e-06	-0.8160935337
AASS	0.1509618404	6.9171583798	5.4869111331	0.0001960264	4.36959222762122e-12	8.9864703829
AATF	-0.0661041676	8.3407534293	-2.4693236457	0.0137480803	0.0257009927	-4.3669167777
AATK	-0.0243995681	6.7751180745	-0.5099376365	0.0185274352	0.0001197522	-1.5659095439
ABAT	-0.018118738	6.3600729704	-0.5711771486	0.1996776835	0.0022261332	-4.6998075086
ABCA1	-0.1837380273	9.5013222621	-2.2784401304	0.0229675065	0.0403548342	-4.8157240899
ABCA10	0.046541861	6.4695205123	3.6163789239	0.0007016632	0.0002192249	-0.8522710627
ABCA11	0.001384321	6.643648992	0.106614655	0.9151218583	0.9331804842	-7.3908809841
ABCA12	-0.0408517681	6.1773203742	-3.9890667788	0.0004082095	1.96818441041442e-05	0.6457393532
ABCA13	0.0253225301	6.129707461	1.0890382375	0.2764703404	0.3482868518	-6.8054312188
ABCA2	-0.1395169656	6.6240075023	-4.4116903441	0.4982859548	1.65348631122393e-16	11.097571464
ABCA3	-0.0159651854	6.8980616033	-0.2961469674	0.7671959638	0.8123807857	-7.3528076428
ABCA4	-0.0369823671	6.6259051744	-1.2226312102	0.2218349806	0.2884770917	-6.6516565683
ABCA5	-0.0057150485	6.3406812741	-0.3311247403	0.7453869607	0.6228669923	-7.3246997565
ABCA6	0.5545353011	6.7275535491	13.8849442618	1.63711250885597e-38	2.33900339149904e-38	78.5926883143
ABCA7	-0.0361482354	6.5361122586	-0.0294022894	0.0013990188	3.38842662154057e-09	2.3764828914
ABCA8	0.6422484045	6.844540086	11.5354156913	5.02911893300874e-19	8.16505294106029e-38	55.760180916
ABCA9	0.4474709493	6.6546273665	13.8122310552	6.58753649381006e-29	4.25161077898533e-48	79.0238387364
ABCB1	0.0387296878	6.3404388476	1.4621144174	0.1487381991	0.1542601184	-6.3202284804
ABCB10	-0.0203707585	8.0290812983	-0.6165739008	0.5376940981	0.6084582382	-7.2069750667
ABCB11	0.0784623598	6.5007937077	5.3979284654	8.9297412176806e-08	5.38922319770346e-07	6.8734734527
ABCB4	0.0953964085	6.4258468967	4.4321573076	1.06530326188359e-05	4.24136713833126e-05	2.2809601368
ABCB5	-0.0294737028	6.1173249643	-3.2786677304	0.0010887851	0.0027109709	-2.0711520296
ABCB6	0.1594911795	8.1765475589	3.8983326562	0.0001051111	0.0003350544	0.1110346285
ABCB7	0.1334304564	7.9432555678	4.3753903114	1.3753981990913e-05	5.34838072956372e-05	2.0375955217
ABCB8	0.0219571401	6.5139181624	1.7215922142	0.0855363218	0.1271869417	-5.920985835
ABCB9	-0.0250699041	7.3423355276	-0.36490251	0.1223359244	0.1056251304	-6.1346576142
ABCC1	-0.0173604069	6.7265331375	0.2410342642	0.0095605029	0.0080778409	-3.8311504524
ABCC10	-0.2109592009	7.0255751973	-8.5556508338	6.08671632650513e-17	1.24343295336143e-15	27.5092161897
ABCC11	0.0137213296	6.3502522928	1.0153998549	0.076007183	0.0116281092	-5.2542256886
ABCC12	0.0208738541	6.2369371376	1.8487729275	0.0648654448	0.1001516212	-5.6954126711
ABCC13	0.0230598062	6.3992615834	1.7983072832	0.2073994922	0.0047403363	-5.2877465881
ABCC2	0.0721376426	6.2590415327	3.7246706216	0.0002095326	0.0006226131	-0.5372592034
ABCC3	0.5435610831	7.0277220482	8.1367416334	0.0039566904	6.3365788843187e-36	35.8374540498
ABCC4	-0.133788789	7.8970368276	-1.6565979813	0.2299935785	0.0207302066	-5.6309510926
ABCC5	-0.2346703473	7.2209944035	-5.9305941624	4.78511563605307e-07	4.32377793251275e-13	10.4807858842
ABCC6	-0.0639972809	6.4531075076	-3.7210674811	0.0024154567	2.33979933925621e-17	10.9599038576
ABCC6P1	-0.0343453124	6.5169279317	-2.5374586486	0.0113579486	0.0217149964	-4.1981105265
ABCC6P2	-0.1364103059	6.8245548728	-6.6470287232	5.58624278328545e-11	5.73573549776858e-10	14.0429336455
ABCC8	-0.0227621915	6.1398529348	-2.1374457094	0.032869286	0.0552021209	-5.1243573168
ABCC9	0.1104628966	6.5029711486	7.944917103	1.80940831082802e-07	6.45947499241452e-27	25.7083514628
ABCD1	-0.0816349261	6.6453727867	-4.130104959	4.01377435456507e-05	0.0001408115	1.0204631047
ABCD2	0.0081327601	6.2497531499	0.6769541709	0.3331631011	0.0957328274	-6.4578892134
ABCD3	-0.0635440752	7.538658036	-2.8826222871	0.0040512254	0.0087371427	-3.2736607885
ABCD4	-0.0291453702	6.4138490272	-2.1930448684	0.0030099246	6.01793545685527e-06	-0.8102426464
ABCE1	0.2204973319	8.6147859717	5.8187641212	4.39243208332179e-07	4.67036496479333e-10	9.4628471029
ABCF1	-0.1039294346	9.4119680155	-3.7327500138	0.0004010796	0.0001685316	-0.4497940018
ABCF2	0.1094381094	7.1568553989	4.3268171427	0.2148747562	1.67624567615082e-13	6.1100062832
ABCF3	-0.1471758616	6.9627913015	-6.0588348536	2.12402000410184e-09	1.70437629652963e-08	10.4980634075
ABCG1	-0.0375737023	6.5049626861	-1.5489341687	0.1365587268	2.52723143971052e-06	-2.3600264107
ABCG2	-0.0796891914	6.2403055785	-2.2341591965	0.0257526667	0.0446734566	-4.9147502876
ABCG4	-0.0197435158	6.7090993465	-1.1618902634	0.2456322363	0.3149061142	-6.7237694524
ABCG5	0.0271145353	6.4781448333	2.3752149356	0.0177773706	0.0322010734	-4.5926319752
ABCG8	0.0407413014	6.4228328144	3.4518822712	0.0005863877	0.0015630497	-1.4979328129
ABHD1	-0.010050472	6.4363947817	-0.8275563654	0.4081726135	0.4835800108	-7.055104009
ABHD10	-0.0109810943	7.8954518476	-0.3834610842	0.7014814666	0.7560683496	-7.323214229
ABHD11	-0.0358071402	6.6377621864	-1.5515771381	0.325828962	1.46669179914911e-08	-0.9504492097
ABHD12	-0.3692365315	7.9868075701	-8.7583743756	2.54956588645467e-13	7.36920109585726e-20	29.5353035201
ABHD12B	0.047230096	6.4250388354	3.4455662727	0.2958542875	9.20136133006151e-09	1.4536100421
ABHD13	0.0284006727	6.4555594491	2.3083743864	0.0590697354	0.0055458025	-4.4847565466
ABHD14A	-0.2012020291	8.3395237439	-4.7546403547	2.36394652062843e-06	1.08399570986215e-05	3.7199019441
ABHD14B	0.1170318688	7.1329437764	3.4161892281	0.0006676074	0.0017535182	-1.6183955957
ABHD15	0.0513722416	7.168843152	1.7184426632	0.0861091434	0.127917876	-5.9263696886
ABHD2	0.0470150627	6.5965049387	2.4346392032	0.5930478624	1.39090865535909e-12	1.8371207266
ABHD3	-0.0575437556	6.6846297942	-1.8274724846	0.0680072261	0.1042907009	-5.7343031273
ABHD4	-0.0655293523	7.3637476337	-1.8986138725	0.0579807482	0.0907655934	-5.6026674329
ABHD5	0.2455009295	7.4412299006	5.5286411971	4.39158864962869e-08	2.79578276736235e-07	7.5597385066
ABHD6	-0.0109273896	7.4437993749	-0.2173257022	0.8280108493	0.8630777812	-7.3729931865
ABHD7	-0.0637933281	6.88685141	-1.3458837042	0.1787275447	0.2400730009	-6.4940840898
ABHD8	-0.0917678458	8.2585954606	-2.7384032378	0.0063133361	0.0129504963	-3.6739738617
ABHD9	-0.0146618988	6.3854475791	-0.8710948139	0.3839679876	0.4595259603	-7.0182491569
ABI1	-0.0032494807	7.4113520583	0.609534368	0.0609902501	0.0112649028	-4.8501552546
ABI2	0.0875162155	7.2442766469	4.3163292703	0.0322381476	6.38931716098918e-17	5.2468319614
ABI3	0.0707301924	6.4436810404	2.061497559	0.0395834565	0.0649809264	-5.2825328423
ABI3BP	0.8956936791	8.1158352072	6.100404854	1.65816708376533e-09	1.35379238605566e-08	10.7388312576
ABL1	-0.0360446008	7.4706486224	-2.0811854276	0.4167675481	1.42611366276081e-06	-2.8434759676
ABL2	0.0166051826	6.7136645144	0.304835255	0.050477378	0.0138946141	-5.083968671
ABLIM1	-0.1474236452	7.2152906325	-1.3289770198	0.2488056079	0.0001518901	-2.6802590121
ABLIM2	0.0227600847	6.3129725566	1.1569319911	0.2476511341	0.3171214022	-6.7294943947
ABLIM3	-0.3603637226	7.7327614223	-5.0259217251	6.20562161039938e-07	3.19626733130614e-06	5.0041353741
ABO	-0.0071945141	6.1503803504	-0.7888953765	0.430410707	0.5058533382	-7.086249198
ABP1	-0.0147341864	6.2576721649	-1.107225454	0.268534716	0.3398402535	-6.7855382114
ABR	-0.1467995607	7.6701488956	-4.5290736849	0.0127029632	2.93453274067896e-26	16.3314950048
ABRA	-0.025094629	6.1738986128	-2.6700487376	0.0077404403	0.0155094491	-3.8566683163
ABT1	-0.1016010049	7.2264901858	-3.2572781285	0.0011730589	0.0028978892	-2.1399464901
ABTB1	-0.0863883203	7.3523888274	-2.4659549574	0.1609561366	0.0002871288	-3.316832581
ABTB2	0.1010586196	6.6477427947	4.4758416585	8.73461164644942e-06	3.54968544719887e-05	2.4702696022
ACAA1	-0.033744212	8.5916959289	-1.027149539	0.3046655986	0.3784760885	-6.8706634954
ACAA2	0.1009419729	8.8496039652	2.9246575324	0.0035474047	0.0077569096	-3.1531963614
ACACA	0.0783199942	7.9893259069	1.6440369239	0.0452892895	0.0007033216	-3.5107162079
ACACB	0.1524020297	6.8855839093	2.318328584	0.0206868728	0.0368022031	-4.7248790957
ACAD10	-0.1312028271	7.5088285881	-5.052801938	5.41632481416708e-07	2.82859837790718e-06	5.1350272988
ACAD11	-0.227188204	8.9017654684	-5.5642215149	3.61090175129924e-08	2.33945817031021e-07	7.7491722734
ACAD8	0.0053427617	7.3405964905	0.685970467	0.0014041638	5.4477012572489e-05	-0.4587757244
ACAD9	-0.0631385138	8.6487162755	-2.4279538751	0.0154074607	0.0284228324	-4.4672042673
ACADL	0.1216685243	6.3966505112	6.7581201903	2.72072903926155e-11	2.91283719871602e-10	14.7454729225
ACADM	0.194244288	8.7804349471	5.304002449	9.64833945892191e-06	4.18492705617324e-09	6.8420445835
ACADS	0.0523383682	6.6368598562	1.9811470781	0.0479224053	0.0768382091	-5.4437136833
ACADSB	0.0193862019	6.5725996541	1.7556868949	0.0795308279	0.1193771223	-5.86207811
ACADVL	-0.1098666667	9.2572698086	-2.8820767148	0.0141792825	0.0021010857	-3.1072312844
ACAN	0.1714168444	6.136400856	7.5838451366	9.46357759533096e-14	1.37947183141472e-12	20.2877779445
ACAP1	0.0874022933	6.313289873	5.0377585109	5.8452459863272e-07	3.02915090169212e-06	5.0616934079
ACAP2	-0.2016555141	7.8962817725	-6.7345232747	3.17262140476798e-11	3.37111544586268e-10	14.5953787636
ACAP3	-0.0966277286	6.3310889722	-6.6416262991	5.78363725641807e-11	5.91911096983493e-10	14.0090338547
ACAT1	0.1637388807	10.022311274	4.9817841833	7.7481927167833e-07	3.91688847486238e-06	4.7906301448
ACAT2	0.1908358633	7.9196974263	3.7218317537	0.0009064636	6.929724521158e-05	-0.3835947833
ACBD3	-0.0077335265	9.4191681669	-0.2009288856	0.8408060894	0.8733738989	-7.376413714
ACBD4	0.0073800697	6.5795194802	0.5988255961	0.5494614868	0.6192963962	-7.217729524
ACBD5	-0.0572677841	6.4006965431	-4.2120532433	0.0192780288	1.02532029037858e-14	10.4756564576
ACBD6	-0.0695533128	8.2740111904	-2.6729034676	0.0076754784	0.0153936527	-3.8491290541
ACBD7	-0.0061457263	6.4109665862	0.7647442112	0.0123333167	0.0005080733	-2.5971318924
ACCN1	0.0036267682	6.3307407528	1.3365776471	0.0068178755	1.83437485884106e-06	0.6157474794
ACCN2	-0.2886792635	6.8688088244	-5.2291964112	0.3311287617	8.95417765384115e-21	16.2183365735
ACCN3	-0.0368446962	6.3884477485	-3.2349283781	0.0238651935	3.38899476718493e-05	-1.4608127966
ACCN4	-0.026000378	6.2848744456	-2.6410233813	0.3493280731	5.596715493358e-09	-0.6260391914
ACCN5	0.0154736614	6.3726563206	1.416356056	0.1570668997	0.2151203926	-6.3972247621
ACCS	0.0199215988	7.6950048586	0.3679216216	0.7130305932	0.7660164669	-7.3290370854
ACCSL	-0.0324863371	6.2778081232	-2.7198197523	0.3079111783	4.78912397334147e-06	-1.3459664302
ACD	-0.0474372383	7.819846302	-1.8878158992	0.0594182792	0.0927485209	-5.6229680278
ACE	0.0296091546	6.3118894115	2.5826766485	0.3954983453	1.52429270571615e-09	-0.3430252807
ACE2	-0.0319813182	6.4411116446	-3.0952345168	0.002036216	0.004740131	-2.6468664299
ACER1	-0.0256351661	6.2789825635	-2.3730681416	0.3468522108	5.8678053451819e-05	-2.6901773076
ACER2	-0.0837460848	6.7686014528	-3.4252786864	0.2959477897	5.19588833983733e-12	5.8309565713
ACER3	-0.0074724643	6.8698126636	-0.3851381739	0.7002390964	0.7549015718	-7.3225714058
ACHE	0.0110949184	6.4329611559	0.9157622216	0.3099853866	0.0258731097	-6.1954834322
ACIN1	-0.0404013839	8.4704277797	-1.5343270451	0.1253510511	0.1772351071	-6.2240800595
ACLY	0.200202363	10.0979018995	4.691758337	4.06737202751238e-05	4.76622563228133e-07	3.6764042146
ACMSD	0.0531706498	6.3277401727	3.9936147958	7.11689255954807e-05	0.0002358035	0.4788013986
ACN9	0.1953470011	7.93009265	5.058334905	4.94714252122103e-06	1.37953970215533e-07	5.3300768184
ACO1	0.0893640898	10.7945707354	2.2015266206	0.0279882428	0.0480289746	-4.9864988989
ACO2	0.0425825721	8.0298491912	1.4835112507	0.138338926	0.1928139349	-6.3003498101
ACOT1	0.0150767331	7.1303349081	1.6864635006	0.2318620627	0.0001541225	-3.1023262438
ACOT11	0.1551402095	6.5716119	6.4588327111	4.91065993998009e-08	1.88507336553963e-12	13.371662013
ACOT12	0.0204641401	6.2738649176	1.5564636976	0.1199998352	0.1706063098	-6.1900566398
ACOT2	-0.0584998362	7.225786304	-0.5869687259	0.0054664776	0.000608534	-2.3300433985
ACOT4	0.1782844536	6.6995857763	5.6276729633	2.54008160010022e-08	1.69426061367509e-07	8.0897801929
ACOT6	0.0526217155	6.4291703114	4.0334459175	6.03182899514083e-05	0.0002034633	0.6350675598
ACOT7	0.0075233512	7.1981329284	-0.3556637944	0.1716988118	3.96101397749744e-09	-1.5368948698
ACOT8	-0.0879639645	7.0937685164	-4.7128151923	2.88861987664085e-06	1.30183592932847e-05	3.5278799428
ACOT9	-0.1181746455	8.6503534275	-2.5005848464	0.2113586553	0.0001077651	-2.887642906
ACOX1	0.0152500012	6.7305397063	-0.4406077354	0.0062205368	5.70454719235186e-05	-1.536526258
ACOX2	0.9516199672	7.5965396255	12.805970986	3.0604427245405e-34	2.9499544963831e-32	66.8774108907
ACOX3	0.0069969923	8.0688982876	0.2210590742	0.8251037672	0.8609025565	-7.3721768914
ACOXL	0.022268953	6.2734527038	2.197558307	0.0282712115	0.0484417753	-4.9951528482
ACP1	-0.3262552006	10.3810208641	-9.4547894685	4.64260797896431e-09	1.33587395996427e-33	39.5558901604
ACP2	-0.1751162948	8.5159926963	-4.3752198972	1.37644755197033e-05	5.35202060814282e-05	2.0368694387
ACP5	-0.3218976737	6.5569251773	-3.2651050646	0.0011415443	0.0028278756	-2.1148238853
ACP6	-0.1216176982	7.1008432589	-3.9852967033	7.3657277430873e-05	0.0002432632	0.4463556325
ACPL2	-0.3497723168	7.6071090299	-5.7154224654	3.49474226170025e-07	2.09212066645105e-09	8.7906135075
ACPP	0.0976601872	6.5920958821	3.5640504194	0.0003871824	0.0010765298	-1.1114697334
ACPT	-0.0551269709	6.5766255377	-2.8752363926	0.0672630531	8.74519241886346e-05	-2.3791507234
ACR	-0.0755560843	6.3126377252	-6.0350483081	2.44569645245546e-09	1.94236907929921e-08	10.3609692232
ACRBP	-0.0004272519	6.2724138332	-0.0422553556	0.9663058508	0.9743721529	-7.3956599283
ACRC	-0.1985528738	6.6737617621	-9.6854782423	4.90540685394397e-21	1.53232322168404e-19	36.7997624205
ACRV1	-0.0150499461	6.2642961007	-1.1904494477	0.3284404139	0.0100447757	-5.3559776186
ACSBG1	-0.0037889004	6.4957376295	-0.2781014375	0.7810075278	0.8242453301	-7.3579758607
ACSBG2	-0.0090287661	6.2067769263	-0.9042103741	0.3661605194	0.4413568674	-6.9889546679
ACSF2	-0.1851379093	7.446445086	-5.0689611351	4.98948806765579e-07	2.62338317848659e-06	5.2140285572
ACSF3	0.0805266551	6.589518654	5.5842016602	3.23350074112032e-08	2.11291468599687e-07	7.8560412105
ACSL1	0.5418666727	7.4107524008	8.2997802007	4.51978488084293e-16	8.45776385527308e-15	25.5367726027
ACSL3	-0.0851385173	8.5141692534	-1.9837349253	0.3109725216	8.26405007659728e-05	-4.0695940922
ACSL4	-0.0620208411	7.1429187785	-1.7857104822	0.1075191151	0.0375792624	-5.707783297
ACSL5	0.0757071341	6.3994395187	1.3812229935	0.3464990999	2.23837249983113e-05	-4.3043070207
ACSL6	0.0217828576	6.2740477991	1.4723489939	0.167994267	3.00110021765183e-05	-4.3264701826
ACSM1	-0.0116035666	6.1139221051	-1.2293247508	0.2193174295	0.2856830445	-6.6434859662
ACSM2A	0.0611788692	6.3408265764	5.0675128272	5.02637789224205e-07	2.64072140409883e-06	5.2069382355
ACSM2B	0.0624415264	6.4071854186	4.2782155528	0.0001011888	1.89958042273417e-06	1.8062757528
ACSM3	0.0131184728	6.3953187351	0.3309382146	0.0791509583	3.82631387023032e-05	-3.0631311636
ACSM4	0.0139453786	6.3120620632	1.3977915433	0.1625694707	0.221513391	-6.4232175222
ACSM5	0.0454849866	6.3661624607	2.7499896606	0.3437315447	1.30804361293423e-08	-0.5790872417
ACSS1	0.2035683543	6.738553873	5.556072009	3.77683233120568e-08	2.43560305618754e-07	7.7056841746
ACSS2	0.0561687524	7.6332626727	0.9164724335	0.0089118693	0.0008159066	-3.2484412204
ACSS3	-0.0498841463	6.5591041758	-3.2598781697	0.0011625017	0.0028749669	-2.1316074846
ACTA1	0.1051023039	6.514780272	1.2446329745	0.2136371543	0.2792852399	-6.6246326577
ACTA2	1.2638412213	11.2164087937	8.1052641756	2.00758895473181e-15	3.49761836668897e-14	24.0709303303
ACTB	-0.0509538015	13.6973140481	-1.3036275998	0.3118826643	0.0001218151	-4.3566673862
ACTBL2	-0.0040874764	6.4016821063	-0.2499211436	0.8027135434	0.8423392338	-7.3653970991
ACTC1	0.3457085764	6.5755957227	5.058728036	2.90209456613473e-06	2.49337101932533e-07	5.2737874638
ACTG1	-0.141082832	13.8819849602	-3.6476366991	0.0176870944	1.50422340563906e-06	0.3070996231
ACTG2	-3.1667835087	11.0676555161	-16.1406901944	7.67911519554931e-51	1.98192508087972e-48	104.7908314868
ACTL6A	0.0959859282	9.1037348365	2.8387326462	0.0250951259	0.0006457482	-3.0270425899
ACTL6B	-0.0335463984	6.4083514204	-3.1771179864	0.0015455215	0.0037055956	-2.3938611352
ACTL7A	-0.0029730184	6.1220691603	-0.3553857547	0.7223958325	0.7741758387	-7.3335589952
ACTL7B	0.0419877222	6.3796040867	3.3994014126	0.0007093274	0.0018494214	-1.6746336515
ACTL8	-0.0671152182	6.3337405732	-5.256016059	1.89754574291189e-07	1.0829263289448e-06	6.1456833402
ACTN1	0.2423151428	11.2632327541	3.6173782208	0.000316587	0.0008993037	-0.9235386217
ACTN2	0.07214527	6.3584530047	2.2124287962	0.0272233986	0.0468684238	-4.9626444675
ACTN3	-0.2995619637	6.5497235046	-7.5017440692	1.70265732032171e-13	2.39268693532028e-12	19.7118042314
ACTN4	0.0539484287	9.6463707292	0.9989527171	0.3181245942	0.3924888132	-6.8991218979
ACTR10	-0.261683042	10.0677443205	-10.648274292	7.9104097032208e-25	3.56504351806127e-23	45.4251023637
ACTR1A	0.0025526316	9.8326721326	0.0674116553	0.9462711103	0.9581020064	-7.394283866
ACTR1B	-0.170795724	8.794615263	-5.8151237524	8.80590288952755e-09	6.36924348201035e-08	9.116777966
ACTR2	-0.1687087411	11.2519670309	-4.8001441076	1.89744058234503e-06	8.89244057796569e-06	3.9306310678
ACTR3	0.1215808983	8.4669623984	1.7224027543	0.085389406	0.1269924754	-5.9195987117
ACTR3B	0.0280409907	6.5641587665	2.1103406137	0.0908225019	5.8346582061175e-05	-3.3189369384
ACTR5	-0.0505665204	6.9593828213	-2.4447446403	0.0147137797	0.0272870476	-4.4267017372
ACTR6	0.1003460702	8.2731274984	2.7469866884	0.0061520117	0.0126536456	-3.6507122206
ACTR8	-0.0425996385	7.2750562817	-2.9110753721	0.0037035781	0.0080554317	-3.1923066998
ACTRT1	0.0151356402	6.8527128842	0.8832660548	0.3773622268	0.452905632	-7.0076090757
ACTRT2	0.0199993653	6.2107218947	2.0950863886	0.0364823512	0.0604977856	-5.2132759705
ACVR1	0.1994546423	9.6480031962	4.0569619427	5.46695547181871e-05	0.0001859009	0.7280245003
ACVR1B	-0.0475988151	6.9169320673	-2.4084019893	0.0070242029	1.4892882643261e-06	-0.5189763065
ACVR1C	0.0484619765	6.4560060168	3.7444625469	0.0001939538	0.0005814429	-0.4648124527
ACVR2A	0.267787575	7.1482040834	5.2755252441	3.94561311645808e-07	2.34671773250922e-07	6.2818805158
ACVR2B	-0.0299830873	6.2763007803	-1.2630586077	0.0098020056	6.65909992740196e-06	-0.2224003603
ACVRL1	1.0746324905	7.2026891483	9.8726609428	8.18521506551005e-17	7.65242603493057e-26	39.1458213421
ACY1	0.0678332236	7.9469792441	1.9477684424	0.0517978534	0.082258983	-5.5088054805
ACY3	-0.0304538892	6.1759283163	-3.0749043211	0.0021784684	0.0050367751	-2.7086843239
ACYP1	0.0384747581	7.3647414143	1.1550005865	0.4014866766	0.0389455356	-6.3530220017
ACYP2	0.0002965282	7.3061836274	1.2168229068	0.0670693801	0.0002948465	-3.0151036686
ADA	-1.5522524005	9.4351144211	-16.1712484179	5.29279454786595e-51	1.38879988494587e-48	105.1602337406
ADAD1	0.069137479	6.3908703665	5.7194064526	1.51821131597882e-08	1.05808821993501e-07	8.5884987246
ADAD2	-0.035688797	6.1602405407	-2.1224273114	0.0341135243	0.0570240972	-5.156084546
ADAL	0.0409870739	6.9120807739	2.7267016198	0.0065394106	0.0133597	-3.7055708589
