gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
C20orf165	0.0581587883	6.4490307945	4.2082767714	2.89167851238376e-05	5.76176458903129e-05	0.9056834373
C20orf166	-0.0332026999	6.2136164632	-3.0851048111	0.0021110892	0.0033304003	-3.1150080041
C20orf173	-0.0082513559	6.2087043286	-0.7446225518	0.4567379376	0.5009099878	-7.5655430292
C20orf175	-0.0847149186	6.60774752	-4.5833565162	5.37580449367374e-06	1.1682907193701e-05	2.5118480232
C20orf177	0.450315435	8.3810065299	8.5312493653	8.23125536536862e-17	4.77370361200547e-16	26.8496157071
C20orf179	0.0243463357	6.2022946792	2.2408999565	0.0253304125	0.0344571482	-5.3407438215
C20orf185	0.0533083636	6.3789624262	4.6613483878	3.73029701421601e-06	8.25225565706961e-06	2.8621007941
C20orf186	0.2019494556	6.3378603661	7.1406458855	2.23657332010264e-12	9.26059388811852e-12	16.8013282595
C20orf191	0.1850290372	7.9230332095	5.2970872057	1.55628644196689e-07	4.02436161733031e-07	5.9232783169
C20orf194	-0.0779140482	6.6830460778	-1.9260341923	0.2285365163	2.7597613898233e-31	11.2552301463
C20orf195	-0.0180258248	6.3275242057	-1.070883216	0.2845734603	0.3251884521	-7.2697669329
C20orf196	-0.077367081	6.7304599757	-2.7231736365	0.0066191927	0.0097773601	-4.1539606008
C20orf197	-0.0032990227	6.1674291154	-0.20068355	0.8410015406	0.860533022	-7.8224941545
C20orf199	0.0546949287	9.1068235955	0.910032466	0.3612138445	0.0369043327	-6.5851385884
C20orf20	0.3308013742	9.5980986358	9.024764574	1.55305882876257e-18	1.00386645054448e-17	30.7691630097
C20orf200	0.0270479415	6.220292186	2.1390312985	0.03276202	0.0437942707	-5.5623496971
C20orf201	-0.0680165591	6.341818487	-2.9398952019	0.1022336908	1.0393081563848e-05	-2.2037329731
C20orf24	0.4394799454	11.1443722116	10.7731712812	9.84314225865757e-25	1.81028414102905e-25	46.0381144346
C20orf26	0.0541607928	6.4018396946	4.3160579386	1.80594167557019e-05	3.68040440561502e-05	1.3538979972
C20orf27	-0.4618362976	8.5571738467	-9.066086131	1.10504934612065e-18	7.20593478760523e-18	31.1053861099
C20orf29	0.2215505942	7.9510502526	6.3250001932	4.39620385749212e-10	1.48375807055317e-09	11.6310349091
C20orf3	0.2440208304	9.2472736359	5.6587487997	2.18555951541865e-08	6.21619664414899e-08	7.8262352876
C20orf30	-0.0864001398	11.069589167	-3.0090923579	0.0139120179	0.0002735305	-3.0332837077
C20orf38	0.0283832048	6.414574899	2.0777599191	0.0380780656	0.0503941134	-5.6907364759
C20orf4	0.2784806373	8.9140074918	9.1825784801	4.20607710006629e-19	2.81384174947919e-18	32.0598425426
C20orf43	-0.0922695013	10.8856273385	-3.496537191	0.0004996496	0.0008553134	-1.7810245368
C20orf45	1.2797710965	8.4296991292	25.9128680254	1.12281332669908e-105	2.44385236098268e-103	230.4719646698
C20orf46	0.0500088742	6.6611457169	0.7525662667	0.4519515437	0.4961445835	-7.5596018521
C20orf51	0.0365373824	6.5659741563	2.4997351006	0.0126455381	0.0179578884	-4.7319900686
C20orf52	0.1340764495	12.053617459	3.444607418	0.0006043364	0.0010240524	-1.9583131513
C20orf54	0.1537836784	6.3390105521	7.1765819028	1.75057785514217e-12	7.30918870900106e-12	17.0417512046
C20orf55	0.7199691492	7.4863782855	19.1879818415	7.83367325607529e-67	3.59994901159147e-65	141.3166915483
C20orf56	0.1365403405	6.343065606	5.4513181314	1.85278671414518e-07	3.49844331361477e-08	6.7644972644
C20orf62	0.0237348577	6.6261585598	1.7631824486	0.0782852098	0.098840718	-6.2917408167
C20orf66	0.038527212	6.3520403314	3.2887049172	0.0010544185	0.0017314943	-2.4751172656
C20orf7	0.2425848314	6.9861716162	7.5645998238	0.0206532546	9.98964953269882e-46	44.1535049998
C20orf70	0.2229057716	6.4742464438	5.6874490615	1.86136448053558e-08	5.3284505594385e-08	7.9821901835
C20orf71	-0.0661080319	6.226116504	-4.8865504298	0.0147164019	8.41307430625865e-20	8.8396616641
C20orf72	0.4655862671	8.6061500581	10.3431312963	1.67805992658346e-23	1.44181277774174e-22	42.0825857175
C20orf75	0.0249489172	6.7243151699	0.3231374876	0.7466830297	0.7757888685	-7.790430231
C20orf77	-0.0574456209	6.1292141765	-5.3865619773	9.67625690362836e-08	2.557896064338e-07	6.383276227
C20orf79	-0.021519267	6.2312911736	-2.0384861508	0.0418587422	0.0550459476	-5.7710905677
C20orf85	-0.0170751737	6.452682726	-1.3880147045	0.1655531477	0.1977102005	-6.8807439356
C20orf86	-0.0418225059	6.5017913182	-3.1579646312	0.0016537209	0.0026447327	-2.8905883193
C20orf91	0.0396593158	6.4757294438	2.7767189496	0.0787828763	2.83673644046035e-11	4.4093952716
C20orf94	0.2309146539	7.1546430135	7.8432272246	1.54719902392526e-14	7.61761254029127e-14	21.6895743549
C20orf95	0.021961345	6.4791881934	1.6668151216	0.0959771962	0.1193737545	-6.4563253413
C20orf96	0.2783336367	6.5969344613	15.7568699393	2.07804022763848e-48	4.82773821896669e-47	99.0658914677
C21orf100	0.0037920746	6.1246512167	0.3551622805	0.7225699121	0.7537535508	-7.7795723878
C21orf114	0.000810243	6.2831253946	0.0719000137	0.9427010389	0.9501240401	-7.8400430727
C21orf119	0.4181030397	6.494608701	17.362965593	7.55853161432191e-57	2.42525140404917e-55	118.4140056681
C21orf121	-0.0026107379	6.5239805849	-0.1409937849	0.8879134842	0.9018136846	-7.8326895018
C21orf122	-0.0922646996	6.9197475223	-3.3225738346	0.0009360509	0.0015478282	-2.364818274
C21orf123	0.0202175486	6.1555426637	1.7009779103	0.089370106	0.1116943049	-6.3990289086
C21orf124	0.0802856325	6.7039626754	4.4018847493	1.23228339060895e-05	2.56306045542766e-05	1.7185162954
C21orf125	0.0620212284	6.4208997436	5.1747773253	2.94687453271332e-07	7.38924564953189e-07	5.3060315503
C21orf126	-0.0513203594	6.6016980113	-2.7426718876	0.017881068	4.54149331440222e-13	7.1185116401
C21orf128	-0.0973965223	6.6523886722	-6.1103773766	1.61143163294681e-09	5.14844939834342e-09	10.363571041
C21orf129	0.1240480479	6.1836084868	6.4059568815	2.66671111477963e-10	9.16677093611038e-10	12.1193221449
C21orf130	0.0564608584	6.3226239247	4.5916762273	5.17159940458678e-06	1.12582877709273e-05	2.5489451632
C21orf131	0.0003147021	6.2499289341	0.0273337329	0.9782009715	0.9807134384	-7.8422539661
C21orf136	-0.0595432355	6.4056627175	-4.4475579426	0.0934239937	5.03515134373778e-13	6.3992216201
C21orf2	-0.5537717415	7.5353229824	-12.9821005485	7.61299978993766e-35	1.07623344231831e-33	68.0014260235
C21orf24	-0.0739664577	8.7318398406	1.3225430827	0.000317837	6.26763107195135e-09	4.0787924677
C21orf29	0.054000369	6.454448793	3.5833520108	0.0003615923	0.0006307333	-1.4789111992
C21orf30	-0.330051094	7.1757508872	-12.9508416358	1.06084860857357e-34	1.48900269335923e-33	67.6717274705
C21orf33	0.1349335584	8.8658426408	3.9257458493	0.0011811482	3.18256170850347e-21	12.8169182946
C21orf34	0.0699936568	6.7418031545	0.9624943211	0.0110221205	1.2844109864282e-06	0.1670951263
C21orf37	-0.0640553256	6.7010525237	-4.4706467968	9.02991402795504e-06	1.90977910377192e-05	2.0155503197
C21orf41	0.0217645165	6.3556445785	1.4417116348	5.15208179949354e-06	5.52733532471856e-16	9.193950739
C21orf42	0.139411474	6.5023194743	7.0731697897	3.5331770613458e-12	1.43907800779944e-11	16.352732125
C21orf45	0.7374422878	7.2490903112	18.1874268806	2.89761966602337e-24	2.36869948243968e-103	136.8217727911
C21orf49	-0.0700632114	6.3813535505	-6.0075205579	1.04388610001735e-05	1.67506772865e-13	11.0524427138
C21orf51	-0.1536138041	7.5939687723	-5.4166176462	0.2357736412	7.41915969875101e-32	18.7425289389
C21orf54	0.0386235118	6.4178655142	3.4649940877	0.0005610106	0.0009542312	-1.889019006
C21orf55	-0.4713579749	11.7021075512	-8.1313451572	1.80299227723755e-15	9.51369994930252e-15	23.8064116903
C21orf56	-0.1689940385	7.4572887577	-5.4579651569	6.58970993661115e-08	1.77445034216694e-07	6.755471818
C21orf57	-0.2442751763	7.6722131677	-6.5804662794	1.57014411433654e-05	1.09682842333861e-18	14.7423089055
C21orf58	0.0043409483	7.2017783749	4.9055839338	0.000690678	1.81251372728078e-45	31.5858680464
C21orf59	0.3531060361	7.3302554018	11.0592088981	0.006844461	5.16729481889422e-77	81.6039817705
C21orf62	-0.1209918188	6.2679488972	-5.0658286148	5.14769987942613e-07	1.25668585829935e-06	4.7675074373
C21orf63	0.0926168277	6.9536540423	1.6244046424	0.104718202	0.1293361941	-6.5258492209
C21orf66	0.3325721248	7.1959291888	14.2251695676	2.64243836347135e-14	3.78351681073784e-67	86.2927974445
C21orf67	-0.1465750911	6.3376836371	-8.9079673491	4.03760499785457e-18	2.5470832329861e-17	29.8254747905
C21orf69	0.1102180229	6.5193828785	7.7865804652	2.34350106598982e-14	1.13804132066384e-13	21.280961213
C21orf7	-0.4062311894	8.2217740027	-3.0029208138	0.0027647253	0.0042971153	-3.3620196614
C21orf70	0.1049060163	7.0829791907	4.6771662813	0.3025927936	1.47268153917072e-20	10.3285303458
C21orf71	0.011886362	6.4981519663	0.7219112984	0.4705786112	0.5147862973	-7.5821817079
C21orf74	0.0445441537	6.3395821015	3.4635217126	0.0005640399	0.0009591419	-1.8940368586
C21orf77	0.0159028474	6.3921112785	1.1938844516	0.2329083445	0.2707347416	-7.1307471758
C21orf81	0.1348537574	6.4476770381	6.199171712	0.1050269936	6.57547277287789e-47	28.3822122479
C21orf84	0.069176244	6.5408901193	3.8970671842	0.0001062565	0.0001978632	-0.3277115118
C21orf86	0.0417222232	6.3603618088	3.2869679686	0.0010608479	0.0017414487	-2.4807443126
C21orf87	-0.0758682165	6.2186826236	-5.2818055962	0.0013402164	5.89412063277197e-13	8.1380471653
C21orf88	-0.0934956864	6.2408917616	-7.32049647	6.49558417808234e-13	2.81797498222657e-12	18.0150667165
C21orf89	-0.0082401893	6.3140395258	-0.7222913276	0.4703451212	0.514566627	-7.581907525
C21orf90	-0.0689234743	6.310168957	-3.8654067633	0.0001207147	0.0002233333	-0.4481030854
C21orf91	-0.1139167515	6.9327946256	-2.0060026987	0.0841968753	0.0136750149	-5.6618105003
C21orf93	0.0647304757	6.4588417754	5.0341357375	6.04288344502216e-07	1.46267323318732e-06	4.6128576756
C21orf94	-0.0295489436	6.2167488621	-1.9897105864	0.046992961	0.0613229966	-5.8687743452
C21orf96	-0.0014787642	6.3708807224	-0.1320920364	0.8185977695	0.748098478	-7.8071286533
C21orf99	-0.0354074084	6.2519682547	-2.6335581771	0.0086271988	0.0125383478	-4.3916232245
C22orf13	-0.398743891	9.9710714027	-10.5739818409	2.01337876837019e-24	1.80786868077742e-23	44.1833729137
C22orf15	-0.2407288587	6.4171880017	-9.5424068134	2.00526533384207e-20	1.45753596464596e-19	35.0686669401
C22orf23	0.0431545384	6.4281337556	3.5391171304	0.0004267232	0.00073756	-1.6337421705
C22orf24	-0.0857528796	6.407350892	-5.9325648212	4.59136272254144e-09	1.40245688100958e-08	9.3434541185
C22orf25	-0.1394699573	7.1462211296	-3.9444681032	8.76357905101658e-05	0.0001649777	-0.1457044978
C22orf26	-0.0099302073	6.4044903742	-0.8308928485	0.4063039862	0.4503565646	-7.4976508804
C22orf27	-0.1146881559	7.2454703576	-3.3561721286	0.0008309202	0.0013838208	-2.2543172705
C22orf28	0.0345490375	9.2712813781	1.1051609497	0.2694514836	0.3093978806	-7.2325377547
C22orf29	-0.1345202571	7.6797126134	-3.4807344	0.0005295615	0.0009032762	-1.8352470843
C22orf30	-0.0941934625	7.8551059981	-2.9723694403	0.0010970942	1.05785007403652e-17	13.7826877335
C22orf31	-0.0369045754	6.1667384872	-3.1798676998	0.0015352558	0.0024672225	-2.8221267184
C22orf32	-0.1641977806	6.9588058595	-5.2898230365	1.61701370624183e-07	4.17567929795014e-07	5.8862456437
C22orf33	-0.0014934556	6.6624181212	-0.1078691737	0.9141289084	0.9251370818	-7.8368105293
C22orf34	-0.0040137628	6.1384757926	-0.2981294424	0.7656886261	0.7932841866	-7.7981963595
C22orf36	0.0072696569	7.2522508579	0.1573349614	0.8750240782	0.8902156648	-7.8302524262
C22orf37	0.0471953786	6.2989246742	4.0702959151	5.20421486070027e-05	0.0001006429	0.3476599698
C22orf39	0.0280067609	7.0361519621	1.2771380062	0.2019568223	0.237308687	-7.0281158712
C22orf40	0.0350395691	7.0269476223	1.8876913435	0.0760641793	0.0338071633	-6.0012538298
C22orf42	-0.0260300618	6.1431254829	-2.3714394858	0.0179757323	0.0249738738	-5.04191075
C22orf43	0.0849467626	6.4425685867	6.4138413511	2.53925680222815e-10	8.74838704690625e-10	12.1671739051
C22orf9	-0.0648458043	6.6499058165	-1.4183238678	0.0846713265	7.12805887793805e-14	5.9276810452
C2CD2	0.0021909166	7.8987677386	0.6755827561	3.56845071615063e-05	3.14343686960991e-07	3.1120386023
C2CD2L	0.0922337987	6.30349164	5.3441474776	1.21314670871565e-07	3.17318115962501e-07	6.164330858
C2CD3	-0.0042251775	6.2739727812	-0.2990850341	0.7649597104	0.7925811579	-7.7979110911
C2CD4A	0.0143491446	6.3539107011	1.226702809	0.2203271202	0.2570909459	-7.0911125063
C2CD4B	-0.1029170104	6.4276375236	-2.0264385418	0.0430804897	0.0565471086	-5.7954361087
C2CD4C	-0.0683139668	6.4865889801	-5.8101711642	9.29473779305989e-09	2.74838640646098e-08	8.6571868378
C2CD4D	0.0244274879	6.3722235656	2.1685882896	0.0304340073	0.0408824972	-5.4990990917
C2orf14	0.0506765688	6.3646502477	3.9662652927	8.01516981660675e-05	0.0001515834	-0.0613011202
C2orf15	0.5907795989	6.6298852858	20.5431046968	1.85998293458403e-74	1.14237781512794e-72	158.8117051459
C2orf16	-0.0247657074	6.2334208665	-2.0368684819	0.0420210625	0.0552352288	-5.7743678106
C2orf18	-0.258558673	7.7393034028	-6.2787638737	5.83463678462455e-10	1.94766930507175e-09	11.3546605357
C2orf19	0.0274664986	6.4064624184	2.0807167965	0.0378055917	0.0500685838	-5.6846253601
C2orf21	0.0545801176	6.493632357	3.2732418203	0.1058430192	1.06059841045977e-13	7.1450755851
C2orf24	0.3749774866	7.5554071286	11.5565863763	1.67749027355929e-28	1.81969552389708e-27	53.4976747107
C2orf25	0.4307660823	10.6125919672	11.8033485268	2.91958851147719e-17	2.06222334082989e-43	58.9104549048
C2orf27A	-0.2426803302	6.6001586757	-7.2730133897	9.02534073617387e-13	3.86504550104477e-12	17.6920818526
C2orf27B	0.0737602329	6.3845993452	5.0823627695	9.60350863327432e-05	8.6096948213424e-10	5.648926382
C2orf28	-0.1369930716	11.0579407581	-3.2372157889	0.0092330744	8.50899854643485e-05	-2.2741840018
C2orf29	0.1830999831	10.0715896968	5.9971895804	3.14778651393895e-09	9.78048186565692e-09	9.7110509384
C2orf3	-0.0750852402	6.5225618195	-4.3570893584	1.50556551978751e-05	3.10087934175317e-05	1.5273614158
C2orf30	-0.3548155304	9.9037477944	-9.0691620451	1.07735353444436e-18	7.03115721781699e-18	31.130463116
C2orf32	-0.5451398935	7.7927176126	-10.1545537385	9.2481737157015e-23	7.64706745039036e-22	40.3921865378
C2orf34	0.2634250057	7.2236978136	7.9537124207	6.83575195504735e-15	3.46304194560594e-14	22.4937346773
C2orf37	0.1147574636	6.7094042292	6.306153343	4.93493958194693e-10	1.65812144408434e-09	11.5181595184
C2orf39	-0.0011814373	6.167085408	-0.1041109375	0.9171097127	0.9278158086	-7.8372087981
C2orf40	0.0182860647	6.3503227571	0.7866846222	0.4317200765	0.4760481622	-7.5333686843
C2orf42	-0.3833935349	7.9277441308	-13.7291920472	2.37450956149626e-38	3.86725727927689e-37	76.0256592936
C2orf43	0.0193479477	7.73409261	0.6474627801	0.5175346453	0.560660554	-7.6331152401
C2orf44	-0.0780337051	8.2402123975	-2.0075680856	0.0450547802	0.0589613918	-5.8332822738
C2orf47	0.391683535	8.8263389036	12.7206018391	1.2032750812464e-33	1.61316733926621e-32	65.2587923252
C2orf48	0.2483158009	6.4300537654	14.1699314034	1.79378969031754e-40	3.18266269208819e-39	80.8839366689
C2orf49	-0.0615227374	7.8082858372	-2.2309092157	0.0259881051	0.0352855801	-5.3629276409
C2orf50	-0.0619066358	6.3246619765	-4.8169023114	0.1601595071	2.08847885679986e-16	10.1720711008
C2orf51	0.0429789949	6.3960105154	3.2861108902	0.0010640337	0.0017463124	-2.4835198543
C2orf52	0.0125367054	6.4493446815	0.9283775327	0.0014629553	3.61518124325647e-06	0.1415205057
C2orf53	-0.1391576741	6.2880869856	-9.682995052	5.9605887384701e-21	4.44676301858603e-20	36.2687559206
C2orf54	-0.0294062901	6.4838518519	-2.261888869	0.023995573	0.0327591314	-5.2938207988
C2orf55	0.096760757	6.3758795351	2.5840891029	0.0099554587	0.0143464919	-4.5194738601
C2orf56	0.1964163514	7.8737475622	7.0892552476	2.73237189545022e-09	3.25781660851571e-15	17.0334533806
C2orf57	0.0494522335	6.4578248266	3.5949559046	0.0003461189	0.0006051698	-1.4379877369
C2orf58	-0.0752939379	6.3660580255	-4.377948267	0.2917358321	5.42808669805213e-15	8.3415614949
C2orf60	0.0009383695	6.3211519784	0.0720304448	0.9425972747	0.950060006	-7.8400336876
C2orf61	-0.0167354286	6.3247559661	-1.3044550304	0.1924867907	0.2270281836	-6.9929403954
C2orf62	-0.0728103436	6.2940759056	-5.2442813108	2.05346117705792e-07	5.24566092561105e-07	5.6551479136
C2orf63	-0.4984590002	7.4205237959	-16.8876480681	2.59279450377963e-54	7.66334650863677e-53	112.600239168
C2orf64	-0.314407218	8.8971467034	-8.9529231271	2.79841399260111e-18	1.78033258734568e-17	30.1875365306
C2orf65	0.098918767	6.4173618782	5.9627319209	3.8512804427551e-09	1.18594227794867e-08	9.5145999975
C2orf66	-0.0681834099	6.2664846809	-5.7592024433	1.24213199231365e-08	3.62904466961313e-08	8.3752499913
C2orf67	0.0385246558	6.5783946973	2.511279722	0.1667415292	0.0001071779	-3.5444748158
C2orf68	-0.3405037942	7.3753235581	-10.6397858697	1.09332096687941e-24	9.93432908554852e-24	44.7884602061
C2orf69	-0.3010231474	10.3391612978	-4.7727502734	2.19300802491815e-06	4.98786295025085e-06	3.3720453532
C2orf7	-0.1181537158	7.727897174	-3.2423751172	0.0012388877	0.0020157747	-2.6242193531
C2orf70	0.2476696013	6.3611709012	13.7144578967	2.79151167699551e-38	4.52456719341711e-37	75.8647974573
C2orf71	0.0016932647	6.3942263259	0.1461748641	0.8847060816	0.8124592443	-7.82427662
C2orf73	0.0369363894	6.3876468694	2.6122553376	0.0091783969	0.0132928021	-4.4469712108
C2orf76	-0.1029620885	7.482163343	-3.1097689796	0.0019446409	0.003080988	-3.0396096548
C2orf77	0.2622591365	6.6404961757	12.8415013664	3.37287406908239e-34	4.62959067587417e-33	66.5224150019
C2orf78	0.0765149965	6.4818814778	5.5495377674	4.0005656954352e-08	1.10355518257855e-07	7.2394108744
C2orf79	-0.3339242751	7.9934911703	-10.9617900696	5.30002714630111e-26	5.10764297382061e-25	47.7887188295
C2orf80	-0.0504547125	6.3732276888	-3.4722519765	0.0005462988	0.0009304579	-1.8642539686
C2orf82	0.0811387404	6.6016948442	3.4685498835	0.0005537574	0.000942505	-1.8768923474
C2orf83	-0.0453993265	6.2192002159	-3.9380454801	8.99642286854799e-05	0.0001690175	-0.1704892381
C2orf86	-0.1091587836	6.3935073686	-7.0002836884	0.0003795156	1.19933133284623e-23	21.2136615763
C2orf88	0.0407276568	6.3435657795	3.2167000585	0.0013535567	0.0021908786	-2.705963509
C2orf89	0.0254715396	6.6403413033	0.6043093913	0.5458244477	0.5877755242	-7.6601058036
C2orf90	0.0066566736	6.3176000941	0.5917958385	0.5541692878	0.5956887875	-7.6675847803
C3	0.0612296535	6.4337618251	1.9056084439	0.0980309233	0.0190520281	-5.870844436
C3AR1	0.0138720219	6.469572647	1.0251587093	0.305625576	0.3472456478	-7.3176082345
C3orf1	-0.1312677905	6.9678333766	-7.4706290164	2.26936634696759e-13	1.0215523805228e-12	19.0482007433
C3orf10	-0.8508598087	9.9278459254	-21.2748433039	1.24121485001509e-78	8.95020131008592e-77	168.394655489
C3orf14	-0.33685629	7.6565906141	-4.8335784532	0.2352983706	1.89203639585496e-17	11.2718175467
C3orf15	0.1962341274	6.4884088272	7.6673219231	5.57177261516342e-14	2.63450187593136e-13	20.428926047
C3orf16	0.0048413514	6.2893393693	0.4159380343	0.6775767603	0.7121982412	-7.7561486329
C3orf17	-0.0036858207	6.68814209	-0.6005150872	0.0242347992	8.37466657991582e-09	-0.4528239422
C3orf18	-0.2569926732	6.8503870765	-7.6768570012	5.20110722170261e-14	2.46516302246098e-13	20.4966375077
C3orf19	-0.3671236719	8.4435621675	-12.4877159564	1.36485043620985e-32	1.76321802386836e-31	62.8463339135
C3orf20	-0.0798338608	6.2298807859	-5.9800398567	3.48063297185761e-09	1.07665057236104e-08	9.6131481246
C3orf21	-1.0873641823	9.2724522669	-19.9481962769	4.32107935328281e-71	2.33778807485567e-69	151.0874257544
C3orf22	0.1470586809	6.6847759307	8.0324911202	3.79641611683233e-15	1.95922781483947e-14	23.0728977134
C3orf23	0.0655294304	6.8341574684	3.1740711554	0.2331449087	1.46887949688803e-34	22.3168557497
C3orf24	0.0559660677	6.3862316652	3.7746366133	0.0053348761	1.81091767542901e-06	-0.0925776367
C3orf25	-0.1235221733	6.3411724165	-8.3376731503	3.72210816726354e-16	2.05708975951351e-15	25.3614471225
C3orf26	0.8349318514	8.1078797722	18.7913142113	7.20501916947993e-41	8.21442258627249e-89	138.8173154056
C3orf27	0.0573213227	6.441781338	4.0308779687	6.13639939136953e-05	0.0001177159	0.1915096545
C3orf30	0.0934149626	6.4501559995	6.366342503	6.55698722984696e-10	3.29176211925784e-10	11.8982910521
C3orf31	0.3440727465	8.0606743029	9.5192495103	2.44567238729111e-20	1.76704225981561e-19	34.8723016843
C3orf32	0.1233117078	6.267550295	4.2361949493	2.56225092194429e-05	5.13635555767373e-05	1.020747408
C3orf33	-0.1132634719	6.4148507211	-7.399024651	3.75567049651594e-13	1.65950110600565e-12	18.5532038361
C3orf34	0.1202400965	8.9375091605	0.8791127066	0.0128249895	0.0001353651	-2.6486381532
C3orf35	-0.01289108	6.342384328	-0.7682403291	0.0003724042	8.10624701735569e-18	8.5993637124
C3orf36	0.1066143668	6.6746427933	6.2252677636	8.07777795081973e-10	2.65961331749855e-09	11.037164682
C3orf37	0.1937830251	7.4314304219	5.8034459969	0.0001351196	3.63175659986033e-14	10.6187439535
C3orf38	0.0298364416	7.9229679677	1.0284524578	0.5007557564	0.047886766	-6.7428954052
C3orf39	0.2648560132	7.5285888918	6.4619344348	1.88142981715823e-10	6.55613189421576e-10	12.4601947264
C3orf41	0.0883382152	6.4486217143	5.6757055529	1.98792794807829e-08	5.67390771789254e-08	7.9182895591
C3orf42	0.0864736969	6.4368740746	6.0463086961	2.24407493977881e-05	2.72250085395667e-14	11.6136557245
C3orf43	0.0421425486	6.4923810859	3.5907043655	0.0003517147	0.0006145022	-1.452996471
C3orf45	0.0482249227	6.389413038	3.8297944737	0.0001391929	0.0002558161	-0.5823950029
C3orf46	-0.0155983008	6.5657874269	-1.2983355892	0.1945792684	0.2292900233	-7.0008846599
C3orf47	-0.0327859723	6.347232446	-2.89983735	0.0038449276	0.0058631639	-3.6626424091
C3orf48	-0.0337145353	6.2305599314	-2.991520383	0.0032641646	0.0026275553	-3.3820845429
C3orf49	-0.0063077015	6.3241183735	-0.5957412737	0.5515314771	0.5930693075	-7.6652435868
C3orf50	-0.2614215042	6.7792084209	-14.1617625341	1.96536698792117e-40	3.48054923908905e-39	80.7930869335
C3orf51	0.0029768255	6.3208538506	0.1992017542	0.8421600196	0.8615131013	-7.8227903674
C3orf52	0.4182086486	6.8649865747	10.7299756851	4.71399013304564e-25	4.34941332240435e-24	45.6222428827
C3orf54	-1.4718516755	7.9692487649	-18.9942665337	9.34512508396291e-66	4.14440941634415e-64	138.8466393532
C3orf55	0.0346551774	6.515171956	2.0728480142	0.0385343924	0.0509609085	-5.7008691527
C3orf56	0.0194406184	6.4034572958	1.5074680844	0.1321203929	0.1604571426	-6.7083259523
C3orf57	0.2215946571	6.4363471283	8.6608678191	3.03160834918509e-17	1.40567249877657e-16	27.8620485909
C3orf58	-0.2930902229	7.5743703138	-5.2709358469	1.7858496961075e-07	4.59083802301492e-07	5.7901793302
C3orf59	-0.1789712816	7.9496021174	-2.3806323653	0.0175368393	0.0244007205	-5.0202381889
C3orf60	-0.0419911071	6.5031509695	-3.1834939756	0.0064288794	0.0002195523	-2.5848165513
C3orf62	-0.0144792006	6.7726769748	-0.8850632347	0.3764119707	0.4199237969	-7.4512275758
C3orf63	-0.3676136564	7.3916219749	-13.2862911479	2.9392838437518e-36	4.38903936845531e-35	71.2355636721
C3orf64	-0.1419565741	7.2767555237	-3.1613148533	0.0060359272	0.0002841656	-2.6833477204
C3orf65	0.0426356519	6.370407212	2.9620282846	0.1169277993	5.98582031395462e-06	-1.9733693763
C3orf67	-0.086867705	6.4403506103	-5.0288007772	6.20766350750122e-07	1.50101958287406e-06	4.5869140559
C3orf70	0.0520072704	6.6619922617	0.7279142712	0.0531119296	0.0033510335	-4.8210588647
C3orf71	-0.1575031059	6.6381125753	-8.3327426211	3.86654981923844e-16	2.13367232752016e-15	25.3239104028
C3orf72	0.2773385148	6.6983122449	6.1053336752	1.66061465609437e-09	5.2987765722195e-09	10.3342596331
C3orf74	-0.0084051422	6.3818057215	-0.6402187272	0.5222299318	0.5653062411	-7.6377759129
C3orf75	-0.0034747348	8.3483424359	-0.2378146228	0.2703395993	8.31469748676367e-14	10.6828049912
C4A	0.0569783045	6.6554839617	3.3172940542	0.0009536528	0.0015750044	-2.382084801
C4B	0.0149801805	6.3699768564	1.0482577942	0.2948644181	0.3360213611	-7.2936998912
C4BPA	0.0522511943	6.1724887429	2.0429503674	0.0414135498	0.0545212223	-5.7620331458
C4BPB	0.2358010929	6.4093817009	6.1195340724	0.0004352993	2.80037186071347e-17	13.7159398782
C4orf10	-0.0283036564	6.6552235018	-2.1082505568	0.0353472153	0.0470091887	-5.6273077754
C4orf11	0.034252425	6.5090894331	2.6640643235	0.0078894753	0.011533608	-4.3115956393
C4orf12	-0.0475555495	6.4694012365	-3.8521250962	0.0001273172	0.0002349412	-0.4983270809
C4orf14	0.037019909	9.5099765627	0.8330996449	0.4050591629	0.4490716239	-7.4958168439
C4orf15	-0.0524386751	6.2776318193	-4.0451128429	5.78283928061991e-05	0.0001113132	0.2477320719
C4orf16	0.0530483283	6.4441733757	3.2119127236	0.02094668	8.07450421143581e-16	10.2709816207
C4orf17	-0.0319075276	6.148431768	-2.9925400674	0.0028593187	0.0044347635	-3.3927572132
C4orf18	-0.5932794342	7.2958935786	-3.9118958293	2.53803212358095e-05	1.89237967777678e-14	14.5314398555
C4orf19	0.3052736079	6.4212278101	11.4439185359	5.07116744043988e-28	5.36791370191429e-27	52.4000288618
C4orf21	0.0083832933	6.1476245345	0.7164689193	0.473929435	0.5180199752	-7.5860924601
C4orf22	0.0443527366	6.5259110983	2.759577733	0.0059316785	0.0088180765	-4.0551899906
C4orf23	0.0135063978	6.7942125501	0.9358895793	0.1995894637	0.0096694366	-5.8101772517
C4orf26	-0.0909403292	6.274201582	-2.8714442969	0.0042035691	0.0063762974	-3.7436429829
C4orf27	0.0760852352	8.2250191518	2.0079594206	0.0450130742	0.0589135286	-5.832500977
C4orf28	-0.0123235452	6.4182444922	-0.9794211243	0.3276942033	0.3703329485	-7.3633808771
