SYMBOL	Normal_A1209_16.CEL	Normal_A1209_17.CEL	Normal_A1209_18.CEL	Normal_A1209_19.CEL	Tumour_A1209_02.CEL	Tumour_A1209_06.CEL	Tumour_A1209_10.CEL	Tumour_A1209_14.CEL
BAZ1B	255.9146951	240.9348125	233.4134405	231.2572414	182.2089797	232.4783081	206.8003805	245.9167146
BAZ2A	482.2666129	482.857774	449.6091315	454.4576974	419.9290464	434.1581394	448.8458498	480.7813484
BAZ2B	381.0513086	358.5679479	329.2421434	378.095377	200.1490619	251.9850252	277.788099	294.8623314
BBC3	240.9930142	229.1039852	301.5679648	312.8695776	293.3732424	256.6221809	215.4683887	187.8380083
BBOX1	474.4549359	828.2994574	467.4662447	352.2818308	244.3797484	345.9464665	315.1747058	177.2615115
BBS1	172.352314	176.0507782	155.1843916	135.8887146	103.9619875	113.1096599	132.3857632	101.5854542
BBS10	299.42013	291.4898794	304.8629342	248.1018591	211.1075847	216.4012102	241.1630199	303.988052
BBS12	82.13315339	74.55165686	87.44284107	72.25505007	88.36562141	88.26742143	72.51657158	94.43992092
BBS2	322.321496	346.3262565	287.1320726	305.9816835	176.9526092	207.9528398	220.1200188	196.5942798
BBS4	83.07514884	78.64678967	78.17026449	70.27948424	54.40471309	53.67219946	71.02342745	57.64745779
BBS5	97.43230375	80.21929114	84.72351135	100.8716144	51.03206666	44.52020188	83.97293144	52.25257272
BBS7	154.9211056	183.5946085	161.1250733	139.4890877	136.1828039	200.7576225	178.7536593	209.1212607
BBS9	179.4563977	178.2129941	159.6599891	173.9162753	67.20955267	80.72686036	105.0830053	93.51420065
BBX	338.983855	297.9551752	314.6588038	323.6565403	202.6410693	225.3263975	217.9256935	266.256672
BCAM	120.8681136	76.4975206	106.9842838	118.8641074	104.0102024	105.6904105	79.33824453	92.30843696
BCAN	105.7882647	73.62584484	82.93848781	96.66108561	83.65155446	70.30221966	71.68558128	68.38864263
BCAP29	405.6071913	495.9279291	396.0962885	450.9600909	269.7501103	265.9366281	313.2033837	369.7047348
BCAP31	680.1348497	660.6832271	613.0521244	576.5684911	870.7926899	990.6881479	1003.565235	1084.003471
BCAR1	111.295157	87.29377844	101.6247544	99.47533599	121.6387411	124.6796782	113.8165411	124.016223
BCAR3	138.6839056	148.1655753	142.9965116	133.4678553	106.1353024	80.53670179	121.3274006	97.70019333
BCAS1	46.04245048	40.78978358	43.68688751	42.0339463	43.63659278	39.6065549	41.52344168	37.74676227
BCAS2	426.8675256	416.3325732	449.150135	381.118186	393.5053015	424.1642795	437.4023684	469.2900769
BCAS3	458.5098617	490.2273384	437.6917071	380.462139	291.3387645	268.5792987	382.1891745	264.318188
BCAS4	141.6741198	139.744072	172.0955856	156.8004302	167.9439068	146.9911424	161.385903	139.809375
BCAT1	37.21308969	47.60396623	43.61360062	40.92695387	58.92487655	45.63150273	31.54326493	60.54227202
BCAT2	142.4312882	122.0189078	130.7323161	131.2202817	153.6318258	145.1214341	132.9755589	141.9655824
BCCIP	134.6169157	136.9788839	138.8465188	124.2464194	187.3467487	204.9687731	201.2099408	215.7626895
BCDIN3D	142.569355	122.843757	133.1657633	91.4234272	122.605891	125.5035427	114.7892409	153.3841911
BCHE	25.68810196	20.0311422	26.95356647	13.94863259	12.26862969	18.91588111	15.23529903	14.22108242
BCKDHA	568.2275835	571.0104037	463.7759818	521.6727531	383.7890778	357.3681523	484.2612201	360.3161765
BCKDHB	175.8359531	181.5429492	173.6612599	125.5885869	107.6141494	145.3273922	158.1873558	159.8209004
BCKDK	311.38703	379.1619315	299.2912734	290.8400135	274.0458648	309.654715	300.548288	316.6142282
BCL10	224.2580377	197.3432004	280.7537002	278.8496359	263.6903911	291.8763924	281.0820035	260.992691
BCL11A	659.9544333	769.0091433	695.4019181	499.9878047	229.8842578	291.5412137	216.4327161	270.5889314
BCL11B	547.4981829	532.999908	583.0074543	451.723154	206.7637527	272.1241329	227.8838902	236.8003972
BCL2	242.1622812	211.6541828	240.788029	250.1646516	41.88725882	47.22540831	54.84275877	47.72197001
BCL2A1	35.31769315	25.39456073	25.30337151	31.51981325	30.08896418	31.85493308	25.93875733	38.45681896
BCL2L1	438.739279	497.626226	562.5657428	465.5511583	699.6671529	687.529066	760.362166	761.7551437
BCL2L10	307.991602	277.8206886	324.8701842	266.6136258	92.56110805	127.91221	140.7158134	119.1639684
BCL2L11	52.0969066	63.10932744	50.05437608	53.58854863	75.09667789	87.92814677	82.27265227	87.20576668
BCL2L12	101.9615658	99.05883686	98.56157183	95.52916706	111.0735379	100.1588296	100.9378451	107.1988553
BCL2L13	204.0393407	227.8415638	187.7833001	175.317824	174.1233495	192.5727999	193.6161429	205.8752405
BCL2L14	34.66285227	31.37145683	31.547521	32.84570465	40.73358956	34.02591201	32.20589376	28.98117802
BCL2L15	26.5075015	32.3222279	29.62857622	29.68186885	30.30496894	25.56107364	26.59732931	26.98443304
BCL2L2	199.6492203	230.9163246	232.1153654	200.6227712	145.5604166	183.6556085	197.1480631	205.5904377
BCL3	298.8736632	338.6792308	339.3932182	323.209521	370.4986696	448.5412704	362.334222	347.1905391
BCL6	1116.802781	1108.597323	1135.6631	631.8378883	429.1879227	709.8701024	483.5589479	678.856055
BCL6B	60.27452262	58.53468929	69.18082538	60.48628023	71.11636972	58.18750078	63.4206428	65.84016254
BCL7A	191.4586064	175.4298779	175.8350764	196.9101149	200.8650951	184.2611702	172.3447768	195.4501701
BCL7B	420.1716778	452.7947231	413.0009784	407.7667109	417.9176665	427.7762926	476.9304676	448.9891348
BCL7C	333.3448842	331.7823286	322.5735344	341.397967	298.2416671	304.4864828	285.3099967	294.3431661
BCL9	328.53425	345.5505981	302.5729879	267.7967905	132.5426664	122.8864132	153.2838959	119.2408922
BCL9L	421.5159793	559.460339	406.5003379	409.9853771	298.3332151	359.2577383	305.0921793	314.0226387
BCLAF1	941.8227362	725.1305847	866.9165612	888.1876016	701.849641	779.8531264	854.215816	741.9805641
BCO1	23.28788243	31.03492601	28.42054527	26.80413415	34.61526711	24.85204918	27.14052273	19.06945294
BCO2	29.65328232	45.05733365	28.9972032	30.74177542	69.77280747	143.3207598	122.567723	131.1854622
BCOR	261.9377303	246.6554281	255.8098734	194.569415	102.759284	105.9093787	106.98488	104.9718814
BCORL1	171.3084357	170.2012093	163.8738923	172.9708874	140.7036736	140.9571257	111.4620905	144.5580693
BCORP1	14.44074806	18.47649013	20.16766299	18.81281651	20.93006723	20.67333998	14.16268396	17.44784207
BCR	311.2599242	325.3395397	269.1623653	319.9993686	453.216774	473.9394952	420.7318394	454.1337595
BCRP2	122.949927	123.8743698	129.3171313	143.5435555	214.5702142	172.1936143	140.910827	147.9657342
BCS1L	210.6550908	202.906174	172.0369241	176.8233202	180.5642932	201.5903762	195.1820581	191.4988896
BDH1	156.1641419	127.8942702	135.7220819	119.0295536	182.407841	293.1610413	231.8271561	204.0272093
BDH2	144.3755004	113.7399149	127.3775402	89.67073122	89.56434714	102.6495772	118.1508738	88.93921751
BDKRB1	107.007683	150.4712295	70.78517967	74.65678682	86.79391974	159.8943593	150.4954174	176.9113723
BDKRB2	107.3911599	136.2438765	114.4876803	134.9826818	232.1308158	215.481565	263.7191553	217.7618241
BDNF	28.12511969	22.35344677	28.80312419	28.30174604	34.10288176	28.26910708	26.60392002	36.12550068
BDP1	322.379164	314.1374802	314.8008882	325.4531122	310.3184592	323.1635841	307.3914023	378.7498768
BEAN1	121.6900961	112.4922906	113.3980845	137.8182005	133.8082577	134.6694648	128.320462	110.6505411
BECN1	274.9318292	239.0357802	263.7893042	223.0361245	285.1115948	336.3865731	333.7029278	360.1344148
BEGAIN	73.03385624	52.48586039	70.23047485	64.23648436	88.7742059	63.11158672	58.47210699	65.54256862
BEND2	17.12636537	16.47471231	16.39956826	19.42293803	19.28091126	19.25366345	16.46887456	23.29066324
BEND3	74.27477308	50.82325704	76.28883966	49.6694057	111.9862242	102.2553184	121.8684325	83.74050898
BEND4	49.76722002	48.60314258	63.57931983	69.92999921	74.47633818	53.84467387	58.98811768	56.46482694
BEND5	28.55817569	25.87023582	31.35850485	28.24968912	28.8861008	25.85511504	26.03042998	27.78176662
BEND6	29.02172423	22.59034743	21.79240079	25.29004839	33.73471991	37.29596788	28.66779524	22.07214383
BEND7	27.45257109	22.94454456	27.76894171	22.70927344	29.20454129	26.03811459	28.02530684	31.39997326
BEST1	47.51536481	43.57223264	45.46016128	49.14890418	37.2026921	34.71141908	27.68147728	30.89711442
BEST2	73.2707469	178.40328	96.3490788	113.795225	51.16975689	45.27363592	46.59341354	38.29820299
BEST3	20.05568343	17.62269452	20.05881104	18.21668759	19.11839515	17.33768229	17.09684945	17.06901222
BEST4	54.10164567	56.93877074	58.44317827	72.12155319	72.17234688	71.62864128	65.21035061	54.13626575
BET1	195.3270951	214.923516	182.5831409	183.6578416	260.3801986	307.0325404	316.5591835	357.9153459
BET1L	136.3449596	148.2395021	150.0367483	130.6448846	141.1979387	168.4729304	164.2373277	145.8665929
BEX1	73.04411894	72.04913651	79.23475735	108.0139442	105.4574909	88.79854726	88.22289156	74.74982926
BEX2	107.8713868	80.18429684	104.6843484	98.18248043	111.9581726	116.7907939	89.4479709	81.04902032
BEX4	167.1539404	123.884055	174.2759199	169.3924008	184.2367862	155.8445532	143.9967387	113.4725553
BEX5	45.17635913	39.60199028	52.8253008	52.06438001	47.82039762	45.90189692	36.96483215	35.33786662
BFAR	188.3287667	166.8938558	169.6810742	141.0703531	218.3112094	210.1487529	245.6654624	286.8691519
BFSP1	35.43327936	38.34850063	32.61904246	46.00908994	53.52168863	55.5190929	58.57158516	57.55244078
BFSP2	30.13806718	36.30661789	39.9432621	33.43506242	38.05522987	32.3235696	38.34846482	24.52988227
BGLAP	59.27018357	97.38557283	122.0973358	128.0494412	136.9754955	87.74863051	98.82558243	87.87004212
BGN	1202.442783	868.3485743	1422.708063	797.3901484	173.0703913	158.4692137	137.1653641	192.9564944
BHLHA15	254.0778928	236.3166985	278.485137	286.9704945	327.3380829	252.837515	220.6551976	235.4743615
BHLHA9	254.2958176	245.4495769	262.1894435	359.7434779	290.7986611	239.6606032	201.6920967	177.6198738
BHLHB9	61.63423807	62.27063489	58.79115486	54.02949437	60.71456912	56.83301414	53.14427638	59.44910191
BHLHE22	407.780288	395.1417264	452.6904069	478.4228765	399.977943	344.5293368	379.6774009	305.1350614
BHLHE23	247.2971757	222.8118737	259.402009	269.0792028	270.5303719	249.3759316	259.9193584	216.4412053
BHLHE40	657.788241	620.9084116	571.1543456	572.4960297	675.3855119	827.8560496	535.4032734	534.1352495
BHLHE41	127.020402	201.4603979	145.5515245	150.3466869	53.54269905	45.01192173	45.24113276	44.05352066
BHMT	28.97516842	26.67065973	34.58759886	31.64449697	37.31273106	31.93777038	28.89445584	28.76195515
BHMT2	110.7585835	113.690333	108.7303297	127.8311182	157.9980882	117.1554971	117.605395	122.5349558
BICC1	27.20550327	17.03100474	19.1302764	23.11928119	27.15787266	24.60810098	30.12403779	22.90094577
BICD1	82.46294735	78.44203984	67.66288438	81.34151799	129.002325	111.8024784	98.00146922	101.7167979
BICD2	616.7159612	569.9183006	531.7951246	495.8870332	572.7783944	743.3048141	714.6653252	718.690625
BID	163.6104201	143.714086	154.118322	149.0115659	249.9364222	186.9520649	203.8075575	212.2367306
BIK	82.26312588	108.8678484	104.0549985	89.46248441	91.13276451	113.8628554	101.8758456	94.4321905
BIN1	88.64704692	74.39102829	90.49682273	77.83332982	90.2574213	91.85324005	80.88343439	92.07942047
BIN2	23.81961243	27.37955976	26.91230646	25.56447694	26.42100861	26.94781382	23.74304191	21.46225131
BIN3	107.8294168	109.3485443	114.1736001	123.1569598	133.2890976	161.2252966	151.4710467	141.0043872
BIN3-IT1	56.05095867	64.95640629	89.01828831	79.55122948	50.66652295	64.12473201	53.93078356	46.77496393
BIRC2	369.1727354	368.6027597	395.6431916	345.3669313	361.7022762	412.7549503	482.3475343	482.9351876
BIRC3	71.35079171	97.68915684	64.75146909	51.11720286	106.2038377	136.9503345	118.098729	147.2020494
BIRC5	53.43855761	57.8721928	61.66218453	59.46362006	67.25618021	66.13287303	55.91053512	50.17111749
BIRC6	580.1597306	607.2823406	598.8908445	582.9235117	493.5655568	555.6167057	563.5986869	645.8832762
BIRC7	83.3276923	74.11641036	80.14259774	71.05184473	78.22691957	76.05107239	74.5526563	66.54073938
BIRC8	33.51644568	26.72400383	44.66103241	43.9374626	41.48523307	39.37204803	40.92039652	24.20011326
BIVM	81.8904662	108.2522356	71.32717907	72.07954375	63.14627094	75.31163959	71.07917243	98.93439469
BLCAP	1591.619015	1552.341717	1742.429344	1627.876622	1480.29619	1351.115707	1365.425675	1332.397567
BLID	21.84535567	19.04260614	16.59848373	23.70736625	26.7841298	28.34013861	24.7469295	26.92259585
BLK	43.72803429	41.07428783	42.57029972	46.22612764	52.83599949	46.65903892	43.61497181	45.85575507
BLM	39.04180669	40.62395987	35.83614968	27.37481619	59.72493201	62.24443413	59.11917038	64.02225816
BLMH	770.7329114	982.9221132	773.445576	989.1201557	1387.988518	1475.442766	1681.88147	1588.50736
BLNK	174.2515066	303.3248615	193.0264448	201.17991	351.905033	443.4020099	449.5544115	432.3733918
BLOC1S1	1027.807039	895.6786172	931.8294835	614.6676172	730.6142817	758.417627	730.1692442	681.2186858
BLOC1S2	205.7619314	195.940444	218.0559886	197.6522647	317.8952945	299.7526263	357.7488119	337.9777084
BLOC1S3	328.6238308	334.2074029	362.2048326	381.5566549	442.2508665	385.1350168	348.3723547	304.6281609
BLOC1S4	101.1169488	99.63144857	99.84815238	122.2425362	114.2831508	103.2862375	107.7139094	108.2049886
BLOC1S6	203.8049485	205.5182429	198.124997	174.3790686	226.0865358	274.9542112	264.3225584	275.2624581
BLVRA	149.1166904	173.8797757	164.3959522	138.801424	139.7935964	138.058467	146.458295	167.5177449
BLVRB	270.1423487	262.1877198	275.0404747	284.6526888	450.2504598	430.2215088	411.2865572	449.9994365
BLZF1	462.8582187	495.8011418	412.5189785	359.7907891	558.2013532	573.8729323	712.0095762	620.0548334
BMF	49.85534643	52.23239705	62.62866489	47.50169855	55.07850074	50.53200856	48.2605829	33.07706999
BMI1	31.31305401	25.58878848	23.75441325	35.57023146	22.93621729	20.02653622	23.9929321	49.84588493
BMP1	124.5084122	133.7475133	126.5570278	109.654825	167.3706179	171.4611431	163.4176028	185.8182779
BMP10	21.36626883	20.80798672	17.69497895	19.26687212	20.31028567	20.73420043	23.7788163	14.8319949
BMP15	26.11275864	23.74494539	24.91438003	27.38056108	28.04880535	27.97084976	20.62156118	26.27658009
BMP2	330.2160914	313.4510562	345.131164	338.241248	158.9771469	154.2691359	138.2462724	174.2999258
BMP2K	323.0619796	343.6417175	362.9032775	360.6105342	454.1078405	534.3831652	563.2641046	559.6537914
BMP3	50.76134821	41.62373065	46.14888879	52.92381383	53.91958745	43.74373841	45.26667497	48.75738961
BMP4	238.73542	172.7263894	203.1978586	166.9089556	87.76265349	109.5417056	107.2952517	117.2910091
BMP5	15.56177289	13.67723006	16.34685507	18.54058426	21.29443077	17.08326061	16.39215383	18.31675243
BMP6	66.08330353	49.60851071	56.5667574	67.70435961	77.93309655	63.88154648	51.71920854	65.54169302
BMP7	288.5147598	243.5929806	242.1969747	221.6533361	66.35161799	58.71717441	52.63411656	42.39510941
BMP8A	54.27106735	46.65053732	48.7951282	53.99412729	53.21582385	49.7543672	47.69197567	42.57925047
BMP8B	85.82352885	108.5108085	117.3391093	114.8054642	90.44219243	72.86030378	100.5720452	49.99960438
BMPER	40.53467014	31.58902466	40.7220276	34.88217501	43.02034633	38.45197142	40.00167726	44.37208877
BMPR1A	694.7185596	613.9819476	667.4565143	639.7562537	361.9837126	452.0173108	468.1457247	487.2221874
BMPR1B	52.98384653	41.47452336	35.95072001	37.73164643	46.23008033	65.86332755	56.46319495	67.00561892
BMPR2	913.344289	794.4624398	841.6454398	812.8555861	556.389491	672.0837311	657.1888655	776.9819639
BMS1	237.7597057	257.511991	241.1372986	262.875998	294.8218656	327.9745746	318.0725491	343.5308666
BMS1P20	336.7851645	354.8890103	417.4490043	299.9244203	435.5445057	451.4081644	469.3007915	485.2792986
BMS1P5	4.421345734	5.455302357	4.564399916	4.186910251	4.691185727	6.393377616	5.794679138	6.148344332
BMX	16.06124458	16.21134875	18.1048313	15.61000223	17.87004439	19.75371046	15.61242789	17.79542686
BNC1	341.6633528	316.651497	344.2473522	309.2943806	885.1981667	881.3389185	950.5678646	747.7729
BNC2	88.12943645	92.30878635	67.03422346	63.72723218	29.19585275	22.3541521	21.26184272	22.71595627
BNIP1	72.42861532	77.23867789	63.00756736	71.3971793	79.08124335	86.11146151	84.19667861	97.73641125
BNIP2	434.3083845	392.886005	365.7591789	407.064315	370.7277137	400.7335218	402.4549762	353.8426866
BNIP3	514.7256125	672.4891683	487.7748668	538.5730313	1025.85567	1458.412135	1199.68437	1608.773673
BNIP3L	1193.341335	1437.242875	1253.10996	1167.364079	1478.293835	1886.161208	1715.450232	1896.18177
BNIPL	621.1682353	660.2752584	625.9699797	516.8167437	413.1565533	541.7883008	571.6167283	489.846124
BOC	408.4083364	292.1858175	261.5100007	354.9312515	49.58246318	47.91208918	47.38542102	53.83460493
BOD1	448.8388573	424.5398724	389.2182826	421.4208345	541.141753	477.5708065	552.6171727	504.5951719
BOD1L1	217.6990465	183.7934991	173.2048925	223.4738563	241.5116871	254.7666621	261.1789979	294.2708393
BOD1L2	51.03740702	45.17150739	65.79260632	66.9381616	53.83043971	59.76090972	40.06064135	44.7762557
BOK	262.6602731	275.2154147	290.8653051	320.0331376	315.0863267	341.5119814	308.8917309	328.7037308
BOLA1	248.9846748	226.1203203	235.1509384	202.5692958	159.1193152	149.552308	173.6319464	182.3999857
BOLA3	493.3857333	527.152991	686.7471978	388.5730844	829.4166488	742.1319064	825.7977695	768.4215811
BOLL	18.11396817	22.48622812	23.34374514	22.60559491	21.7894399	18.65380063	20.05571462	21.87254117
BOP1	161.5227782	152.0546717	163.8153877	182.2475338	235.112401	241.8563775	209.6353123	211.0295387
BORA	65.40144581	76.1246061	70.00106853	81.99525537	89.75977945	87.67283494	87.88703225	97.1456558
BPESC1	62.29729597	46.19162058	58.14070572	62.38608552	77.74258193	58.67365828	59.4447456	42.73796153
BPGM	261.416425	224.500744	170.5530151	244.5266772	237.2298525	214.0359655	226.6114127	261.7352402
BPHL	147.8843472	132.2965359	138.6992519	138.6948033	100.3884915	109.3329132	110.6126145	110.8170618
BPI	18.10306397	19.65543106	20.10404652	23.43082472	21.6346415	18.45697554	20.15487267	17.09836257
BPIFA1	35.06419531	32.77597558	45.46094805	41.00073714	44.36389001	35.5032457	38.12038344	33.57327112
BPIFA2	38.3652459	30.77637844	37.58435311	39.68743305	44.58054298	35.52055404	34.95417009	31.9874471
BPIFA3	32.30924096	33.76741591	35.85589751	33.98849801	38.34805572	33.83051195	33.70356886	30.71130985
BPIFA4P	18.95185374	18.01747685	19.07600552	19.67868249	23.01188552	19.88649268	21.16834866	18.53754586
BPIFB1	34.46110524	27.69422897	30.81716335	32.55052188	43.28610479	44.67298379	29.46769318	30.65050706
BPIFB2	51.5940078	52.45385594	52.82578399	55.25114033	65.20010442	62.90846308	54.94626484	48.57089958
BPIFB3	54.69730602	56.42515617	67.26327593	63.21272677	75.19928152	54.64269709	58.49906853	51.08589839
BPIFB4	31.88421461	23.69968925	27.18544814	31.51044502	38.30884864	33.94948187	32.15044382	27.19693375
BPIFB6	43.91716328	45.35801426	47.06337471	59.72458485	57.40035428	57.72291479	48.31766034	39.62507901
BPIFC	1843.900233	2219.91962	1720.337261	1692.560091	2861.347773	3072.774597	3277.782176	3108.357228
BPNT1	134.0095096	155.198757	116.1157556	108.2515403	178.4270653	225.3727806	234.7187627	248.4935981
BPTF	455.4321743	441.7602165	448.3022674	441.9629733	266.7304494	325.3950028	297.5411568	335.6801264
BRAF	734.9452918	733.8327486	755.2954121	794.7142747	550.0892318	631.7179053	651.4015697	669.223118
BRAP	395.2359883	429.0684942	373.2154529	356.3347478	450.4262102	440.7085113	508.2255251	539.1451594
BRAT1	142.2722868	137.0015822	147.1800284	135.9275955	153.2142097	133.2487146	122.9213169	120.2394782
BRCA1	84.96442719	66.93680249	59.40780472	56.65357006	51.02679445	65.82813489	65.55660439	77.76323213
BRCA2	61.99148575	59.6982681	53.40626424	45.44786739	44.62647125	52.7180101	43.97371603	68.85335956
BRCC3	171.8091454	202.388331	173.3582749	113.2956272	236.364343	277.0432025	338.7682542	253.5017602
BRD1	217.3479731	206.4222759	207.9707603	208.8510966	147.8597145	151.8836552	148.1989317	153.4780797
BRD2	587.3036037	695.1900232	555.9597921	530.9397723	522.8990146	539.249984	573.6870632	593.1241573
BRD3	217.4267134	249.4471619	244.0323385	213.5481573	168.454065	168.6790287	137.318056	155.2789018
BRD4	395.3940197	396.7394425	431.3540525	438.642474	361.845781	341.4060903	316.1239339	341.472512
BRD7	392.7515746	383.0688498	345.3202122	417.5419634	322.2957137	363.5648978	404.1548888	400.0472385
BRD7P3	10.65556935	12.64635742	12.12533944	10.49129392	10.80728503	9.787299171	11.94030596	13.09389276
BRD8	90.25136122	93.37475542	83.93756799	72.06795455	78.65533687	94.02085641	80.47633915	104.9535446
BRD9	121.5567431	118.7843149	111.2252448	101.4876598	121.0909948	116.8787728	129.5631708	126.4340301
BRDT	17.81819694	15.14895859	19.63903278	19.72194169	19.05104609	16.09394684	19.64629599	17.50738684
BRE	378.5824486	375.709646	342.8626317	353.138623	392.4489255	369.7999236	478.3008469	383.4291788
BREA2	49.98093061	58.18784254	55.95739932	66.63143508	64.95907585	54.50678784	50.62775918	46.11699639
BRF1	136.0008911	152.3446582	144.8866377	133.9155979	141.4782934	124.4017741	138.1376277	119.0351911
BRF2	188.546079	151.635667	172.1559364	186.0480151	175.3133042	147.0414345	167.9659495	160.2713105
BRI3	228.6466892	227.2786383	216.9329291	217.2392518	186.2692588	218.7456579	197.5054753	244.8786913
BRI3BP	265.9198384	318.0395368	241.330568	289.9785339	256.6954498	274.125976	252.0476775	261.2830421
BRICD5	116.0862922	105.0706954	121.8557357	105.6622775	126.9383236	110.0561911	116.4939957	110.5527938
BRINP1	29.99814455	33.65824151	36.46372429	43.56950317	50.71027406	58.78972805	46.77555589	43.33268
BRINP2	54.14800511	45.7535044	50.02389825	42.826853	63.50900455	53.28401218	57.34410727	45.07803428
BRINP3	17.17196528	13.75671992	14.953631	16.02804421	16.29718329	17.18069732	15.33690323	20.66143466
BRIP1	92.49710556	77.34057168	81.5276493	62.02835238	50.8823053	80.24421553	52.1973582	71.89881779
BRIX1	232.9491231	171.3155791	232.6614799	257.1541086	440.4880407	328.2769153	358.1286957	293.5000771
BRK1	278.0976167	312.3880828	245.0719154	242.3304145	356.7829229	372.0247259	390.8949742	370.2736381
BRMS1	121.1227392	122.6271119	118.8058704	99.26236063	159.9324547	162.4553659	173.2544601	188.8180837
BRMS1L	50.17134308	53.3914625	50.94392198	48.608303	40.69075647	42.1987102	46.83671736	47.45736142
BROX	876.1455012	918.213511	860.5432101	791.2656351	772.5456354	789.9434816	874.1502647	881.4052961
BRPF1	290.6921602	296.847784	261.8263313	280.5132019	249.6141421	241.2571471	265.4883616	230.0242166
BRPF3	172.7828076	164.7192399	168.7663726	160.9818051	129.9035618	121.5440057	130.092763	140.3922563
BRS3	15.37350609	15.57911014	13.92855185	17.26759937	16.66476397	15.81211696	16.7636658	11.05539485
BRSK1	69.28604712	68.95394058	80.53518698	102.4874152	91.97249106	73.61435478	77.88068669	79.81662375
BRSK2	60.5826567	61.81458839	66.17622924	68.47153248	85.46944011	76.50716588	73.50955568	69.42200246
BRWD1	408.5875597	415.2889241	416.1750811	417.2100233	245.6870767	350.1935122	347.617302	333.3269269
BRWD3	346.2097801	424.0808671	389.7652533	396.1370168	240.2279424	305.2827254	276.8182736	327.6292404
BSCL2	94.02071127	128.5379003	121.3889032	86.15139341	115.0171325	95.94876158	122.0213281	124.085571
BSDC1	287.5669116	253.1317503	227.8868251	259.4795685	201.9362325	211.9376193	200.6569775	223.3599684
BSG	709.9967339	672.1058445	676.2276216	623.8412674	832.579845	853.9942579	801.8667095	771.1603093
BSN	41.88306787	34.78070881	43.0040872	47.60904771	50.21976381	40.40769407	52.81765909	41.11059616
BSND	50.26523184	46.75257964	47.37378534	56.13854304	72.7199279	65.72219254	52.13471992	63.16916942
BSPH1	9.666403927	9.646661918	10.39453005	10.2100263	9.747963728	9.606105305	10.27880786	9.636208572
BSPRY	263.5004878	280.6826958	181.2803498	239.489293	159.0194839	182.4175853	225.6015879	211.6150001
BST1	94.19025559	63.20811043	66.07927826	58.45720496	48.87614988	50.4632835	43.90281577	42.47538409
BST2	22.66219583	23.58761222	21.40659102	21.76617149	30.9205461	35.40786563	41.31688253	56.2679247
BSX	178.2308071	135.0204208	145.1835774	173.3849413	194.740594	148.997452	137.4196429	137.3845622
BTAF1	527.2252653	584.5738785	569.0848499	562.7945609	359.5951364	460.8834049	400.4350991	488.9814394
BTBD1	433.5681725	395.6502934	398.3411049	396.7998781	431.4816724	423.0475991	513.3309887	510.4591138
BTBD10	355.3999504	379.4637425	429.661039	433.126118	564.3605091	578.5497981	592.6126297	659.2212547
BTBD11	146.4138653	179.012418	157.9009654	151.1236254	153.1054677	190.9007699	176.4575899	192.9346829
BTBD16	119.8434031	140.6264961	113.5866311	83.0284586	57.33287981	58.19677103	90.93572184	55.47576843
BTBD2	843.0469327	895.5844284	761.791887	688.6472352	667.0221123	723.1408747	717.9444444	762.0897644
BTBD3	498.7206566	553.2762475	481.2470773	581.7673279	479.8279651	508.130806	505.9957722	581.3783462
BTBD6	226.8603497	211.0033801	246.6403081	191.5084364	212.6701387	246.2757122	228.7363501	230.3327001
BTBD7	259.001365	289.2251159	237.7628071	240.8191847	200.7096459	215.8014128	222.8163137	246.0633106
BTBD8	30.26909139	40.13271438	37.68967967	26.25338114	19.94402425	19.86098845	24.48200885	22.95623112
BTBD9	144.5082619	140.381416	134.0797001	124.3518813	104.7793604	122.4381343	122.3098055	121.4075458
BTC	237.1669878	217.2737872	115.0848209	247.6859197	66.83951933	61.99775144	85.55531985	49.66212005
BTD	193.9281123	220.7586894	176.282714	193.7662732	229.3734409	244.3359495	256.5092437	225.9408039
BTF3	610.5356978	554.3682769	594.1941554	519.6619528	648.4239842	702.0345334	722.783447	730.9035509
BTF3L4	1601.571505	1658.636878	1583.154797	1580.681006	1613.966307	1607.166439	1792.413809	1413.51467
BTF3P11	35.89818102	29.65324341	32.16789008	32.98416025	39.50123152	34.67310088	32.25854041	26.52078537
BTG1	2666.24853	2404.267818	2891.228111	2424.495561	1840.352942	2148.105298	2042.799989	1885.837257
BTG2	584.5242392	688.8196489	547.8390796	679.7487239	693.0022288	619.483649	642.0946588	865.6338455
BTG3	284.8760588	344.6191131	343.254792	275.8553713	394.2940358	388.6328299	382.1829226	430.3210255
BTG4	12.82836146	13.09807334	17.61618711	12.46008572	15.92988246	16.87647248	13.20902207	13.61341389
BTK	35.81035816	37.5687143	29.36564732	32.05603844	22.52550629	27.02485761	24.17405206	16.61845385
BTLA	19.90543253	21.23582594	19.68553253	21.5079571	24.9241515	16.99778776	18.0976016	20.63166455
BTN1A1	20.51140554	20.76097529	22.88993055	22.80420181	32.46286139	25.30283444	23.89186591	22.18337021
BTN2A1	82.8662963	97.71344029	87.03982096	86.56082756	71.22705786	72.28766924	80.01748531	83.55909298
BTN2A2	87.86459614	107.4091073	89.11500185	95.97422644	57.79724551	60.99235578	63.41322992	62.58087927
BTN2A3P	77.86136682	67.23404358	64.79964457	73.18139352	51.77445615	52.80222421	53.80086252	42.47333278
BTN3A1	107.6535931	118.6592728	149.1386998	113.4228014	42.55506055	51.33161653	48.26480103	44.349978
